period,BAT,COL,GEO,NG,NUC,OES,OIL,OTH,PS,SNB,SUN,UES,UNK,WAT,WND
2024-09-26 02:00:00,,101203.0,,244176.0,86606.0,,813.0,11716.0,,,8493.0,,,29634.0,28779.0
2024-09-26 03:00:00,,96197.0,,229668.0,86678.0,,779.0,14135.0,,,1426.0,,,27315.0,32967.0
2024-09-26 04:00:00,,88663.0,,212308.0,86671.0,,187.0,11662.0,,,384.0,,,24843.0,37615.0
2024-09-26 05:00:00,,80644.0,,199879.0,86684.0,,188.0,9150.0,,,161.0,,,22555.0,40179.0
2024-09-26 06:00:00,,73561.0,,190404.0,86741.0,,192.0,7226.0,,,94.0,,,18438.0,42284.0
2024-09-26 07:00:00,,68359.0,,183147.0,86653.0,,191.0,6684.0,,,27.0,,,15852.0,41945.0
2024-09-26 08:00:00,,65297.0,,179719.0,86628.0,,194.0,5896.0,,,-18.0,,,14664.0,40990.0
2024-09-26 09:00:00,,64595.0,,182294.0,86660.0,,196.0,5651.0,,,-37.0,,,14014.0,37264.0
2024-09-26 10:00:00,,67633.0,,191861.0,86815.0,,195.0,5441.0,,,-46.0,,,13563.0,34783.0
2024-09-26 11:00:00,,73657.0,,201157.0,86772.0,,190.0,5488.0,,,2.0,,,15717.0,32733.0
2024-09-26 12:00:00,,80021.0,,208451.0,86776.0,,196.0,5826.0,,,806.0,,,18462.0,31457.0
2024-09-26 13:00:00,,83251.0,,212549.0,86793.0,,193.0,6115.0,,,3925.0,,,20420.0,30321.0
2024-09-26 14:00:00,,81038.0,,211451.0,86785.0,,512.0,6947.0,,,20286.0,,,22766.0,26867.0
2024-09-26 15:00:00,,80035.0,,209351.0,86738.0,,514.0,7580.0,,,40868.0,,,22704.0,22247.0
2024-09-26 16:00:00,,82703.0,,212855.0,86701.0,,918.0,6164.0,,,53389.0,,,21488.0,20578.0
2024-09-26 17:00:00,,83891.0,,217682.0,86658.0,,1142.0,3039.0,,,63679.0,,,21784.0,22201.0
2024-09-26 18:00:00,,87067.0,,224862.0,85968.0,,1306.0,1951.0,,,65705.0,,,23326.0,22090.0
2024-09-26 19:00:00,,89388.0,,229831.0,85903.0,,1342.0,2009.0,,,64462.0,,,25654.0,22550.0
2024-09-26 20:00:00,,92232.0,,233675.0,85911.0,,1419.0,2407.0,,,63171.0,,,27664.0,22388.0
2024-09-26 21:00:00,,94422.0,,236895.0,85929.0,,1337.0,3057.0,,,61820.0,,,31056.0,22280.0
2024-09-26 22:00:00,,96850.0,,239985.0,85947.0,,1146.0,4258.0,,,58898.0,,,32496.0,22515.0
2024-09-26 23:00:00,,98004.0,,244827.0,85947.0,,1248.0,5332.0,,,52252.0,,,35329.0,22013.0
2024-09-27 00:00:00,,98285.0,,249927.0,85954.0,,1186.0,8035.0,,,35423.0,,,37269.0,23194.0
2024-09-27 01:00:00,,98246.0,,250194.0,85977.0,,1251.0,9985.0,,,19125.0,,,36419.0,28139.0
2024-09-27 02:00:00,,95092.0,,240261.0,86032.0,,1326.0,12139.0,,,8401.0,,,33984.0,35396.0
2024-09-27 03:00:00,,89624.0,,228067.0,86008.0,,742.0,14411.0,,,1425.0,,,31334.0,39795.0
2024-09-27 04:00:00,,83904.0,,211061.0,86787.0,,194.0,12282.0,,,455.0,,,28424.0,37123.0
2024-09-27 05:00:00,,77544.0,,200281.0,86099.0,,188.0,10287.0,,,374.0,,,25610.0,40027.0
2024-09-27 06:00:00,,72102.0,,190105.0,86066.0,,189.0,8232.0,,,151.0,,,22282.0,38483.0
2024-09-27 07:00:00,,68464.0,,186412.0,86025.0,,192.0,7497.0,,,154.0,,,19423.0,36242.0
2024-09-27 08:00:00,,67630.0,,182716.0,85247.0,,192.0,5904.0,,,83.0,,,17533.0,34101.0
2024-09-27 09:00:00,,67684.0,,182968.0,84795.0,,192.0,5004.0,,,28.0,,,15676.0,32867.0
2024-09-27 10:00:00,,68995.0,,187144.0,84755.0,,194.0,5026.0,,,26.0,,,14985.0,30944.0
2024-09-27 11:00:00,,73515.0,,193564.0,84799.0,,192.0,5136.0,,,37.0,,,16170.0,30781.0
2024-09-27 12:00:00,,79033.0,,198085.0,84405.0,,192.0,5274.0,,,409.0,,,18461.0,30176.0
2024-09-27 13:00:00,,82701.0,,201591.0,82859.0,,202.0,5809.0,,,3238.0,,,21498.0,29787.0
2024-09-27 14:00:00,,81101.0,,199292.0,82739.0,,536.0,6220.0,,,17643.0,,,23289.0,29312.0
2024-09-27 15:00:00,,78856.0,,194513.0,82717.0,,1222.0,6589.0,,,37187.0,,,23024.0,25908.0
2024-09-27 16:00:00,,79503.0,,197010.0,82742.0,,983.0,5487.0,,,50946.0,,,21744.0,24392.0
2024-09-27 17:00:00,,79983.0,,200382.0,82717.0,,895.0,2905.0,,,62743.0,,,21528.0,25837.0
2024-09-27 18:00:00,,80920.0,,206334.0,82741.0,,1101.0,1252.0,,,66578.0,,,21870.0,27628.0
2024-09-27 19:00:00,,82576.0,,212142.0,82734.0,,1159.0,1190.0,,,67198.0,,,22756.0,28855.0
2024-09-27 20:00:00,,85327.0,,217251.0,82751.0,,1273.0,1922.0,,,66192.0,,,24151.0,29354.0
2024-09-27 21:00:00,,87327.0,,222578.0,82703.0,,1253.0,2749.0,,,61991.0,,,27784.0,30862.0
2024-09-27 22:00:00,,88124.0,,227120.0,82659.0,,1280.0,3775.0,,,58447.0,,,29142.0,31824.0
2024-09-27 23:00:00,,89340.0,,230230.0,82793.0,,1291.0,5405.0,,,49474.0,,,30674.0,32495.0
2024-09-28 00:00:00,,91679.0,,236085.0,82832.0,,1272.0,7855.0,,,33995.0,,,30490.0,32320.0
2024-09-28 01:00:00,,91743.0,,236978.0,82911.0,,1382.0,9110.0,,,18685.0,,,30315.0,34341.0
2024-09-28 02:00:00,,87884.0,,228269.0,82690.0,,1357.0,11421.0,,,8295.0,,,30012.0,38354.0
2024-09-28 03:00:00,,83133.0,,215567.0,82581.0,,1099.0,13797.0,,,1318.0,,,28948.0,39804.0
2024-09-28 04:00:00,,79030.0,,209069.0,82898.0,,307.0,11695.0,,,428.0,,,27002.0,36242.0
2024-09-28 05:00:00,,75525.0,,193300.0,82141.0,,178.0,9842.0,,,359.0,,,25019.0,36391.0
2024-09-28 06:00:00,,72712.0,,182705.0,81954.0,,178.0,8375.0,,,115.0,,,23056.0,33460.0
2024-09-28 07:00:00,,71549.0,,175402.0,82025.0,,179.0,6221.0,,,83.0,,,20856.0,30298.0
2024-09-28 08:00:00,,70471.0,,170540.0,81894.0,,183.0,5159.0,,,-14.0,,,19372.0,27378.0
2024-09-28 09:00:00,,68943.0,,168352.0,81496.0,,185.0,5298.0,,,-34.0,,,18383.0,25466.0
2024-09-28 10:00:00,,67659.0,,169141.0,81248.0,,184.0,4630.0,,,-42.0,,,17717.0,25088.0
2024-09-28 11:00:00,,66688.0,,171156.0,81341.0,,183.0,4560.0,,,11.0,,,16977.0,26450.0
2024-09-28 12:00:00,,66893.0,,174881.0,81325.0,,180.0,4917.0,,,1756.0,,,17322.0,28660.0
2024-09-28 13:00:00,,67375.0,,177105.0,81437.0,,178.0,5076.0,,,8045.0,,,18149.0,30451.0
2024-09-28 14:00:00,,65266.0,,176707.0,81399.0,,338.0,5450.0,,,24968.0,,,20092.0,30959.0
2024-09-28 15:00:00,,65860.0,,177627.0,81511.0,,503.0,5993.0,,,44076.0,,,20469.0,23726.0
2024-09-28 16:00:00,,69363.0,,181130.0,81567.0,,562.0,4881.0,,,57799.0,,,20742.0,22249.0
2024-09-28 17:00:00,,70268.0,,182676.0,81572.0,,822.0,2119.0,,,68658.0,,,19966.0,29245.0
2024-09-28 18:00:00,,72631.0,,188138.0,81447.0,,981.0,697.0,,,71118.0,,,20508.0,34429.0
2024-09-28 19:00:00,,75973.0,,196504.0,81462.0,,1157.0,-255.0,,,71235.0,,,22405.0,34734.0
2024-09-28 20:00:00,,79078.0,,201153.0,81692.0,,1239.0,338.0,,,69245.0,,,24951.0,34610.0
2024-09-28 21:00:00,,82474.0,,209111.0,81905.0,,1301.0,1906.0,,,65944.0,,,27592.0,35393.0
2024-09-28 22:00:00,,84460.0,,214269.0,82079.0,,1323.0,3201.0,,,60104.0,,,30293.0,36380.0
2024-09-28 23:00:00,,87055.0,,222503.0,82063.0,,1431.0,4984.0,,,50753.0,,,31863.0,35222.0
2024-09-29 00:00:00,,89878.0,,229757.0,82322.0,,1266.0,7717.0,,,33694.0,,,32349.0,32045.0
2024-09-29 01:00:00,,90044.0,,230123.0,82547.0,,1275.0,9510.0,,,17933.0,,,31381.0,33873.0
2024-09-29 02:00:00,,86120.0,,224046.0,82717.0,,1203.0,11379.0,,,7763.0,,,30334.0,39239.0
2024-09-29 03:00:00,,82618.0,,210776.0,82787.0,,1008.0,13412.0,,,1109.0,,,27403.0,42248.0
2024-09-29 04:00:00,,78894.0,,197808.0,82394.0,,589.0,11424.0,,,255.0,,,25421.0,46542.0
2024-09-29 05:00:00,,75063.0,,189424.0,83017.0,,223.0,8850.0,,,100.0,,,22924.0,41049.0
2024-09-29 06:00:00,,70598.0,,181755.0,83102.0,,179.0,6894.0,,,79.0,,,20850.0,39036.0
2024-09-29 07:00:00,,66476.0,,174689.0,83197.0,,180.0,5971.0,,,11.0,,,19424.0,36346.0
2024-09-29 08:00:00,,64722.0,,170459.0,83419.0,,182.0,4262.0,,,-2.0,,,17889.0,33358.0
2024-09-29 09:00:00,,64314.0,,167236.0,83860.0,,185.0,4355.0,,,-17.0,,,17205.0,31125.0
2024-09-29 10:00:00,,63584.0,,165111.0,84063.0,,187.0,4077.0,,,-23.0,,,17153.0,29782.0
2024-09-29 11:00:00,,63099.0,,165505.0,83106.0,,186.0,4045.0,,,26.0,,,18106.0,29725.0
2024-09-29 12:00:00,,64071.0,,167755.0,83009.0,,185.0,4797.0,,,972.0,,,17659.0,30109.0
2024-09-29 13:00:00,,66169.0,,168760.0,82919.0,,184.0,5279.0,,,6047.0,,,18212.0,30410.0
2024-09-29 14:00:00,,65052.0,,168864.0,82903.0,,172.0,5278.0,,,23705.0,,,18687.0,31050.0
2024-09-29 15:00:00,,66236.0,,169729.0,82859.0,,141.0,5934.0,,,42769.0,,,19185.0,27360.0
2024-09-29 16:00:00,,67169.0,,176879.0,82851.0,,185.0,5076.0,,,56075.0,,,19592.0,26244.0
2024-09-29 17:00:00,,70664.0,,185355.0,83068.0,,683.0,2005.0,,,67218.0,,,20651.0,27532.0
2024-09-29 18:00:00,,75124.0,,195937.0,83098.0,,1172.0,635.0,,,70023.0,,,20721.0,30240.0
2024-09-29 19:00:00,,77818.0,,206066.0,83090.0,,866.0,-21.0,,,70169.0,,,22455.0,30442.0
2024-09-29 20:00:00,,80880.0,,213135.0,83064.0,,788.0,1226.0,,,69048.0,,,24715.0,29919.0
2024-09-29 21:00:00,,84056.0,,221462.0,82887.0,,990.0,2697.0,,,65987.0,,,27920.0,29698.0
2024-09-29 22:00:00,,86816.0,,227913.0,82915.0,,1323.0,4180.0,,,60565.0,,,30563.0,30240.0
2024-09-29 23:00:00,,90401.0,,234785.0,82974.0,,1361.0,5693.0,,,50241.0,,,31985.0,30651.0
2024-09-30 00:00:00,,92516.0,,241283.0,82895.0,,1395.0,7970.0,,,32690.0,,,33192.0,31192.0
2024-09-30 01:00:00,,91588.0,,242688.0,82834.0,,1200.0,9767.0,,,17375.0,,,33305.0,35885.0
2024-09-30 02:00:00,,88232.0,,231242.0,82749.0,,1071.0,10619.0,,,7627.0,,,31359.0,42917.0
2024-09-30 03:00:00,,83979.0,,215371.0,82596.0,,193.0,12672.0,,,1093.0,,,28639.0,47536.0
2024-09-30 04:00:00,,77702.0,,200769.0,82086.0,,179.0,11096.0,,,357.0,,,25414.0,49866.0
2024-09-30 05:00:00,,71338.0,,187911.0,79852.0,,151.0,12277.0,,,124.0,,,22697.0,50333.0
2024-09-30 06:00:00,,65488.0,,178597.0,80051.0,,273.0,10674.0,,,94.0,,,20581.0,50046.0
2024-09-30 07:00:00,,60978.0,,172699.0,80213.0,,155.0,8641.0,,,24.0,,,18180.0,48253.0
2024-09-30 08:00:00,,58870.0,,169585.0,80282.0,,155.0,8074.0,,,13.0,,,17029.0,45937.0
2024-09-30 09:00:00,,57752.0,,171152.0,80314.0,,154.0,7382.0,,,-3.0,,,16960.0,43883.0
2024-09-30 10:00:00,,59236.0,,178813.0,80339.0,,153.0,7525.0,,,-18.0,,,17428.0,42531.0
2024-09-30 11:00:00,,64329.0,,188713.0,80378.0,,149.0,7759.0,,,5.0,,,19606.0,41792.0
2024-09-30 12:00:00,,70611.0,,195661.0,80411.0,,147.0,8437.0,,,769.0,,,23084.0,41085.0
2024-09-30 13:00:00,,74283.0,,195786.0,80492.0,,143.0,9150.0,,,5776.0,,,24568.0,40884.0
2024-09-30 14:00:00,,72450.0,,195533.0,80518.0,,920.0,10037.0,,,23119.0,,,24961.0,39273.0
2024-09-30 15:00:00,,72377.0,,196340.0,80488.0,,1345.0,11220.0,,,43622.0,,,25157.0,31717.0
2024-09-30 16:00:00,,75586.0,,202865.0,80455.0,,1233.0,9720.0,,,56673.0,,,23932.0,29285.0
2024-09-30 17:00:00,,79540.0,,213955.0,80417.0,,1283.0,6099.0,,,66968.0,,,23179.0,30742.0
2024-09-30 18:00:00,,82545.0,,227687.0,80428.0,,1236.0,4357.0,,,69062.0,,,23825.0,30495.0
2024-09-30 19:00:00,,86099.0,,238735.0,80478.0,,1238.0,4426.0,,,67746.0,,,26762.0,29026.0
2024-09-30 20:00:00,,87532.0,,248317.0,80696.0,,1491.0,5149.0,,,65105.0,,,29326.0,28375.0
2024-09-30 21:00:00,,88892.0,,254158.0,80991.0,,1639.0,6295.0,,,61604.0,,,33007.0,28558.0
2024-09-30 22:00:00,,91062.0,,259780.0,81189.0,,1822.0,8384.0,,,56592.0,,,35828.0,28992.0
2024-09-30 23:00:00,,92338.0,,264963.0,81430.0,,2027.0,9948.0,,,47300.0,,,37091.0,29411.0
2024-10-01 00:00:00,,93469.0,,268931.0,81426.0,,1857.0,12262.0,,,31540.0,,,37589.0,30708.0
2024-10-01 01:00:00,,93884.0,,265126.0,81289.0,,1544.0,13714.0,,,17135.0,,,35862.0,35947.0
2024-10-01 02:00:00,,89751.0,,252105.0,81237.0,,1434.0,16037.0,,,7124.0,,,33672.0,41799.0
2024-10-01 03:00:00,,83986.0,,233067.0,81279.0,,1048.0,17745.0,,,1259.0,,,31896.0,46018.0
2024-10-01 04:00:00,,76905.0,,214557.0,81425.0,,258.0,14946.0,,,607.0,,,30052.0,49350.0
2024-10-01 05:00:00,,71762.0,,198964.0,81334.0,,242.0,12472.0,,,354.0,,,28499.0,46727.0
2024-10-01 06:00:00,,67277.0,,188578.0,81254.0,,160.0,11359.0,,,293.0,,,24352.0,44951.0
2024-10-01 07:00:00,,64005.0,,180393.0,81243.0,,147.0,9980.0,,,264.0,,,20288.0,44161.0
2024-10-01 08:00:00,,62151.0,,176001.0,81318.0,,151.0,7954.0,,,232.0,,,18846.0,43545.0
2024-10-01 09:00:00,,61003.0,,175605.0,81333.0,,155.0,7345.0,,,211.0,,,17104.0,44868.0
2024-10-01 10:00:00,,62369.0,,181960.0,81294.0,,155.0,7007.0,,,157.0,,,17276.0,45462.0
2024-10-01 11:00:00,,65602.0,,191635.0,81246.0,,155.0,6773.0,,,152.0,,,20376.0,45811.0
2024-10-01 12:00:00,,70711.0,,197324.0,81315.0,,162.0,7215.0,,,555.0,,,22496.0,47996.0
2024-10-01 13:00:00,,73650.0,,195698.0,81175.0,,162.0,8210.0,,,4678.0,,,23540.0,50208.0
2024-10-01 14:00:00,,72943.0,,189108.0,81020.0,,606.0,9200.0,,,20849.0,,,24953.0,49576.0
2024-10-01 15:00:00,,73775.0,,185390.0,80990.0,,1388.0,9753.0,,,41302.0,,,24896.0,45669.0
2024-10-01 16:00:00,,72900.0,,188730.0,80974.0,,1348.0,8181.0,,,54618.0,,,24087.0,46803.0
2024-10-01 17:00:00,,72012.0,,197466.0,80726.0,,1369.0,5461.0,,,65640.0,,,24018.0,48593.0
2024-10-01 18:00:00,,74116.0,,209574.0,80631.0,,1330.0,2950.0,,,68708.0,,,25123.0,48872.0
2024-10-01 19:00:00,,80072.0,,221011.0,80564.0,,1381.0,3281.0,,,67321.0,,,26802.0,44713.0
2024-10-01 20:00:00,,83837.0,,227713.0,80560.0,,1338.0,4488.0,,,66342.0,,,28179.0,41179.0
2024-10-01 21:00:00,,85979.0,,235380.0,80782.0,,1417.0,6411.0,,,64237.0,,,30736.0,37165.0
2024-10-01 22:00:00,,87895.0,,242041.0,80870.0,,1407.0,8313.0,,,60436.0,,,33452.0,34412.0
2024-10-01 23:00:00,,89974.0,,248807.0,81012.0,,1432.0,10582.0,,,49305.0,,,35902.0,32455.0
2024-10-02 00:00:00,,93003.0,,256815.0,81053.0,,1428.0,13260.0,,,30775.0,,,36085.0,31462.0
2024-10-02 01:00:00,,94481.0,,256643.0,81210.0,,1351.0,15097.0,,,16222.0,,,34535.0,33660.0
2024-10-02 02:00:00,,90945.0,,246136.0,81255.0,,1080.0,16237.0,,,6544.0,,,30988.0,38862.0
2024-10-02 03:00:00,,86969.0,,231536.0,81309.0,,338.0,16735.0,,,910.0,,,27604.0,41663.0
2024-10-02 04:00:00,,82644.0,,218626.0,79629.0,,163.0,23269.0,,,392.0,,,26145.0,41810.0
2024-10-02 05:00:00,,75744.0,,195516.0,81520.0,,168.0,12839.0,,,173.0,,,24291.0,43726.0
2024-10-02 06:00:00,,70323.0,,184866.0,81530.0,,147.0,11116.0,,,133.0,,,21746.0,44321.0
2024-10-02 07:00:00,,63966.0,,177197.0,81538.0,,150.0,8917.0,,,52.0,,,18780.0,43987.0
2024-10-02 08:00:00,,60498.0,,173198.0,81581.0,,152.0,7442.0,,,31.0,,,17436.0,43973.0
2024-10-02 09:00:00,,59571.0,,172060.0,81713.0,,153.0,7488.0,,,7.0,,,16736.0,43814.0
2024-10-02 10:00:00,,59678.0,,178090.0,81882.0,,156.0,6634.0,,,-7.0,,,17583.0,44539.0
2024-10-02 11:00:00,,64010.0,,185751.0,81938.0,,154.0,6565.0,,,3.0,,,19128.0,45766.0
2024-10-02 12:00:00,,69175.0,,191723.0,81949.0,,162.0,6873.0,,,1493.0,,,20648.0,47472.0
2024-10-02 13:00:00,,70281.0,,188704.0,81933.0,,159.0,7337.0,,,8671.0,,,21693.0,48770.0
2024-10-02 14:00:00,,66900.0,,182163.0,81933.0,,665.0,8582.0,,,28280.0,,,22256.0,47823.0
2024-10-02 15:00:00,,64818.0,,182708.0,81897.0,,677.0,9296.0,,,48558.0,,,22604.0,43117.0
2024-10-02 16:00:00,,64447.0,,188052.0,81853.0,,572.0,8143.0,,,60793.0,,,22210.0,43410.0
2024-10-02 17:00:00,,66583.0,,195448.0,81827.0,,448.0,5445.0,,,70215.0,,,22314.0,43844.0
2024-10-02 18:00:00,,70575.0,,207208.0,81783.0,,650.0,3657.0,,,73567.0,,,22516.0,43229.0
2024-10-02 19:00:00,,74351.0,,215360.0,81745.0,,594.0,4257.0,,,73415.0,,,24280.0,42948.0
2024-10-02 20:00:00,,78630.0,,222308.0,81730.0,,673.0,5077.0,,,71640.0,,,25732.0,43668.0
2024-10-02 21:00:00,,80283.0,,230396.0,81728.0,,700.0,6830.0,,,70247.0,,,27887.0,43680.0
2024-10-02 22:00:00,,82782.0,,238568.0,81740.0,,863.0,8478.0,,,63620.0,,,31060.0,43387.0
2024-10-02 23:00:00,,85867.0,,246768.0,81740.0,,895.0,10878.0,,,50394.0,,,34846.0,41584.0
2024-10-03 00:00:00,,87983.0,,255303.0,81757.0,,869.0,13258.0,,,30218.0,,,36025.0,41410.0
2024-10-03 01:00:00,,87310.0,,251566.0,81723.0,,597.0,14476.0,,,15543.0,,,35455.0,47160.0
2024-10-03 02:00:00,,83339.0,,237835.0,81786.0,,491.0,16430.0,,,6069.0,,,32708.0,54478.0
2024-10-03 03:00:00,,77253.0,,221573.0,81809.0,,333.0,16838.0,,,779.0,,,31038.0,59682.0
2024-10-03 04:00:00,,70968.0,,201478.0,81771.0,,166.0,14803.0,,,284.0,,,27409.0,60960.0
2024-10-03 05:00:00,,64947.0,,183736.0,81631.0,,145.0,12269.0,,,102.0,,,24582.0,64871.0
2024-10-03 06:00:00,,60583.0,,174241.0,81571.0,,162.0,10086.0,,,42.0,,,22209.0,63379.0
2024-10-03 07:00:00,,58400.0,,165063.0,81562.0,,161.0,8934.0,,,42.0,,,19176.0,60267.0
2024-10-03 08:00:00,,56877.0,,161454.0,81558.0,,165.0,7386.0,,,13.0,,,16637.0,57655.0
2024-10-03 09:00:00,,56261.0,,161398.0,81432.0,,161.0,7362.0,,,-12.0,,,15840.0,56757.0
2024-10-03 10:00:00,,57411.0,,166075.0,81348.0,,164.0,7366.0,,,-17.0,,,16182.0,56690.0
2024-10-03 11:00:00,,60804.0,,177351.0,81313.0,,147.0,7092.0,,,26.0,,,18377.0,56953.0
2024-10-03 12:00:00,,65988.0,,182974.0,81135.0,,148.0,7521.0,,,1950.0,,,19729.0,57791.0
2024-10-03 13:00:00,,68384.0,,180731.0,81073.0,,147.0,8059.0,,,9639.0,,,21475.0,57757.0
2024-10-03 14:00:00,,66714.0,,178263.0,80884.0,,519.0,8764.0,,,28168.0,,,23247.0,53192.0
2024-10-03 15:00:00,,67366.0,,182122.0,80510.0,,521.0,10032.0,,,47792.0,,,24407.0,43037.0
2024-10-03 16:00:00,,70958.0,,187348.0,80609.0,,499.0,9054.0,,,59854.0,,,22613.0,42296.0
2024-10-03 17:00:00,,74373.0,,197877.0,80779.0,,454.0,5513.0,,,69548.0,,,21718.0,42637.0
2024-10-03 18:00:00,,79095.0,,211600.0,80895.0,,597.0,3949.0,,,72445.0,,,22860.0,40930.0
2024-10-03 19:00:00,,82061.0,,220622.0,80842.0,,563.0,4225.0,,,72040.0,,,24540.0,39588.0
2024-10-03 20:00:00,,84574.0,,230607.0,80721.0,,637.0,5826.0,,,70226.0,,,27642.0,39603.0
2024-10-03 21:00:00,,85027.0,,237181.0,80631.0,,649.0,7698.0,,,66667.0,,,32329.0,40076.0
2024-10-03 22:00:00,,86838.0,,245502.0,80650.0,,1378.0,9244.0,,,59140.0,,,35667.0,40809.0
2024-10-03 23:00:00,,87892.0,,251781.0,80682.0,,1683.0,10740.0,,,48377.0,,,37260.0,41355.0
2024-10-04 00:00:00,,90486.0,,259361.0,80617.0,,1499.0,14139.0,,,30082.0,,,38324.0,39882.0
2024-10-04 01:00:00,,90666.0,,255702.0,80603.0,,1079.0,15107.0,,,15207.0,,,37897.0,44348.0
2024-10-04 02:00:00,,87068.0,,242846.0,80372.0,,600.0,17257.0,,,5902.0,,,33643.0,52108.0
2024-10-04 03:00:00,,82694.0,,225170.0,80582.0,,519.0,17613.0,,,530.0,,,30104.0,55506.0
2024-10-04 04:00:00,,76360.0,,205312.0,81489.0,,183.0,14864.0,,,248.0,,,26845.0,59353.0
2024-10-04 05:00:00,,72027.0,,190874.0,80871.0,,175.0,13012.0,,,139.0,,,23722.0,55602.0
2024-10-04 06:00:00,,67394.0,,182749.0,80962.0,,178.0,11881.0,,,94.0,,,20176.0,54966.0
2024-10-04 07:00:00,,64133.0,,174442.0,81023.0,,174.0,9649.0,,,56.0,,,17546.0,53122.0
2024-10-04 08:00:00,,62325.0,,170959.0,81119.0,,156.0,7822.0,,,25.0,,,15606.0,51194.0
2024-10-04 09:00:00,,61723.0,,170308.0,81166.0,,159.0,7828.0,,,-5.0,,,14771.0,49780.0
2024-10-04 10:00:00,,62847.0,,177360.0,81335.0,,160.0,7040.0,,,-6.0,,,15977.0,47270.0
2024-10-04 11:00:00,,66357.0,,188821.0,81407.0,,153.0,6893.0,,,35.0,,,18048.0,46004.0
2024-10-04 12:00:00,,71883.0,,194708.0,81428.0,,153.0,7541.0,,,2023.0,,,20117.0,44773.0
2024-10-04 13:00:00,,75396.0,,193311.0,81414.0,,150.0,8264.0,,,9134.0,,,20722.0,43341.0
2024-10-04 14:00:00,,75294.0,,193663.0,81376.0,,150.0,8740.0,,,25924.0,,,21423.0,39122.0
2024-10-04 15:00:00,,74329.0,,195006.0,81325.0,,150.0,9980.0,,,45180.0,,,22277.0,31963.0
2024-10-04 16:00:00,,76086.0,,198685.0,81010.0,,359.0,9677.0,,,56775.0,,,21996.0,30362.0
2024-10-04 17:00:00,,80635.0,,208362.0,80869.0,,601.0,7389.0,,,65703.0,,,21427.0,29282.0
2024-10-04 18:00:00,,83120.0,,221143.0,80549.0,,537.0,5562.0,,,67669.0,,,22170.0,28677.0
2024-10-04 19:00:00,,86178.0,,231018.0,80559.0,,622.0,5061.0,,,66897.0,,,24300.0,29113.0
2024-10-04 20:00:00,,87559.0,,239217.0,80527.0,,557.0,5102.0,,,64904.0,,,27708.0,29478.0
2024-10-04 21:00:00,,88215.0,,244933.0,80505.0,,775.0,6087.0,,,62006.0,,,31364.0,31057.0
2024-10-04 22:00:00,,88654.0,,251839.0,80428.0,,927.0,7826.0,,,55499.0,,,32930.0,31835.0
2024-10-04 23:00:00,,89205.0,,254837.0,80424.0,,780.0,9032.0,,,44351.0,,,34062.0,34349.0
2024-10-05 00:00:00,,89743.0,,256634.0,80354.0,,628.0,12586.0,,,26376.0,,,33044.0,38226.0
2024-10-05 01:00:00,,88575.0,,249096.0,80283.0,,490.0,13868.0,,,13733.0,,,30904.0,45884.0
2024-10-05 02:00:00,,85273.0,,232811.0,79772.0,,169.0,16043.0,,,5176.0,,,28623.0,54134.0
2024-10-05 03:00:00,,81202.0,,217538.0,78646.0,,120.0,16848.0,,,750.0,,,26132.0,60134.0
2024-10-05 04:00:00,,76109.0,,202354.0,77746.0,,126.0,14414.0,,,212.0,,,24070.0,62664.0
2024-10-05 05:00:00,,70904.0,,182383.0,77378.0,,129.0,11685.0,,,124.0,,,22231.0,66165.0
2024-10-05 06:00:00,,65344.0,,173224.0,77127.0,,131.0,10505.0,,,35.0,,,19900.0,66028.0
2024-10-05 07:00:00,,60862.0,,168518.0,76825.0,,130.0,9226.0,,,-8.0,,,17861.0,64192.0
2024-10-05 08:00:00,,57783.0,,164778.0,76375.0,,134.0,7577.0,,,0.0,,,16003.0,61098.0
2024-10-05 09:00:00,,56842.0,,163744.0,76275.0,,135.0,7582.0,,,8.0,,,15083.0,58787.0
2024-10-05 10:00:00,,57216.0,,164508.0,76308.0,,135.0,7669.0,,,-11.0,,,14456.0,56759.0
2024-10-05 11:00:00,,58591.0,,166690.0,76384.0,,130.0,7881.0,,,-7.0,,,14397.0,54469.0
2024-10-05 12:00:00,,61071.0,,169986.0,76415.0,,128.0,8284.0,,,1781.0,,,14822.0,54462.0
2024-10-05 13:00:00,,62317.0,,171525.0,76484.0,,125.0,8585.0,,,8377.0,,,15676.0,53664.0
2024-10-05 14:00:00,,61847.0,,170378.0,76452.0,,126.0,8772.0,,,23199.0,,,15648.0,52673.0
2024-10-05 15:00:00,,60551.0,,169120.0,76326.0,,125.0,9043.0,,,43908.0,,,16397.0,48186.0
2024-10-05 16:00:00,,61352.0,,172491.0,76382.0,,125.0,8142.0,,,58349.0,,,18655.0,49677.0
2024-10-05 17:00:00,,64096.0,,184660.0,76385.0,,123.0,4258.0,,,69117.0,,,19714.0,51480.0
2024-10-05 18:00:00,,68302.0,,195802.0,76362.0,,224.0,3124.0,,,72412.0,,,20853.0,51555.0
2024-10-05 19:00:00,,72390.0,,206208.0,76380.0,,381.0,3039.0,,,72327.0,,,21899.0,50931.0
2024-10-05 20:00:00,,74684.0,,213649.0,76421.0,,335.0,5267.0,,,70441.0,,,25258.0,51756.0
2024-10-05 21:00:00,,77429.0,,222786.0,76475.0,,321.0,6245.0,,,65239.0,,,28267.0,52530.0
