period,COL,NG,NUC,OIL,OTH,SUN,WAT,WND
2022-07-15 00:00:00,131600,297365,93133,748,10548,22319,50930,41020
2022-07-15 01:00:00,129997,289203,93139,876,10395,14983,45732,42427
2022-07-15 02:00:00,126790,275973,93181,882,10279,7789,41703,46865
2022-07-15 03:00:00,122611,251278,93220,859,10654,1958,39366,53020
2022-07-15 04:00:00,115058,226448,92516,848,10619,236,36069,56775
2022-07-15 05:00:00,108298,203893,93464,758,9917,180,32572,54956
2022-07-15 06:00:00,102680,191037,93388,731,9112,152,28624,50168
2022-07-15 07:00:00,97393,178570,93296,699,8714,46,25893,46874
2022-07-15 08:00:00,95292,169860,93303,703,8869,44,23546,45763
2022-07-15 09:00:00,94435,165352,93359,701,8698,76,22651,44500
2022-07-15 10:00:00,96035,167245,93436,720,8646,70,22050,42404
2022-07-15 11:00:00,98356,174235,93638,745,8705,441,22311,41737
2022-07-15 12:00:00,101137,183183,93614,749,8786,2385,23967,38587
2022-07-15 13:00:00,104923,194898,93583,788,9370,8093,25715,34846
2022-07-15 14:00:00,109229,208123,93542,785,9717,19532,28021,28976
2022-07-15 15:00:00,114307,221146,93508,900,9633,31755,30428,25980
2022-07-15 16:00:00,118275,239589,93475,964,9920,38949,33012,26024
2022-07-15 17:00:00,120746,256576,93470,1071,10224,42830,36289,27213
2022-07-15 18:00:00,124055,273408,93411,1140,10603,44281,39474,25798
2022-07-15 19:00:00,127325,285904,93366,1202,11007,44599,42634,24368
2022-07-15 20:00:00,128633,294431,93221,1217,11633,44392,47258,23962
2022-07-15 21:00:00,130039,300060,93217,1376,11765,42502,49399,24570
2022-07-15 22:00:00,130657,303742,93293,1421,11663,38304,50797,24198
2022-07-15 23:00:00,129925,303342,93281,1387,11475,33426,50383,25660
2022-07-16 00:00:00,128355,297280,93276,1294,11197,27601,45925,28680
2022-07-16 01:00:00,126045,287824,93353,1110,10500,20245,42975,33680
2022-07-16 02:00:00,124220,274944,93158,1004,10094,9879,40351,39524
2022-07-16 03:00:00,120913,255867,93001,876,11339,2137,37709,45797
2022-07-16 04:00:00,117503,229277,93392,816,10577,326,34654,51839
2022-07-16 05:00:00,108985,206394,93084,825,9723,213,31411,53872
2022-07-16 06:00:00,102434,190953,93222,802,8395,49,27981,52486
2022-07-16 07:00:00,98104,176902,93208,741,7585,31,25246,50857
2022-07-16 08:00:00,95626,167367,93201,727,7730,26,22479,49940
2022-07-16 09:00:00,94961,161089,93288,740,7113,34,21748,46677
2022-07-16 10:00:00,94845,160191,93356,736,6844,55,21741,43354
2022-07-16 11:00:00,95302,160926,93497,750,6946,676,21621,40643
2022-07-16 12:00:00,96842,165898,93597,762,7398,3144,22174,36901
2022-07-16 13:00:00,99162,177086,93635,763,7739,9896,23019,31956
2022-07-16 14:00:00,103792,190774,93570,799,8348,22967,23767,24485
2022-07-16 15:00:00,109062,207008,93520,795,7495,36344,25851,22585
2022-07-16 16:00:00,114732,225180,93426,816,7911,43250,28897,21335
2022-07-16 17:00:00,120365,247224,93359,848,8430,45803,30567,18825
2022-07-16 18:00:00,122929,262995,93334,788,9256,46117,34609,17462
2022-07-16 19:00:00,126068,275012,93306,801,9600,45842,36904,18007
2022-07-16 20:00:00,128205,281586,93290,884,10216,43837,39952,19454
2022-07-16 21:00:00,129241,287848,93287,1053,10464,39942,42692,21873
2022-07-16 22:00:00,129874,291260,93288,959,10398,36939,44069,24791
2022-07-16 23:00:00,128581,290375,93249,838,10333,33044,44231,27823
2022-07-17 00:00:00,128392,285107,93270,816,10193,27574,44118,30403
2022-07-17 01:00:00,127573,278589,93295,796,10219,19750,41201,33133
2022-07-17 02:00:00,125546,272620,93288,796,10167,9223,38523,35265
2022-07-17 03:00:00,121340,257379,93344,779,10824,2037,36844,39224
2022-07-17 04:00:00,116492,234341,92910,750,9847,308,33333,43411
2022-07-17 05:00:00,109163,214044,93288,743,9279,282,30299,45527
2022-07-17 06:00:00,102407,197199,93364,748,8971,196,26540,46209
2022-07-17 07:00:00,98612,182512,93243,723,8223,130,23335,45200
2022-07-17 08:00:00,96723,171927,93243,708,8348,52,21989,43011
2022-07-17 09:00:00,96326,166088,93228,709,7896,61,21458,39186
2022-07-17 10:00:00,97021,160559,93301,707,7800,55,20568,35892
2022-07-17 11:00:00,98434,158721,93390,719,7612,920,20347,32832
2022-07-17 12:00:00,98763,159996,93545,739,8252,3963,20720,32163
2022-07-17 13:00:00,99648,172024,93506,744,8523,10535,21280,29383
2022-07-17 14:00:00,102301,184852,93479,767,8973,21549,22866,24227
2022-07-17 15:00:00,108176,201007,93446,827,8478,33113,23982,22329
2022-07-17 16:00:00,112095,222936,93348,804,8533,39659,25902,21245
2022-07-17 17:00:00,117132,244662,93293,847,9187,42290,29359,18696
2022-07-17 18:00:00,120076,262964,93233,1003,9653,43827,33776,15951
2022-07-17 19:00:00,122617,276987,93179,1011,10298,43723,38354,14673
2022-07-17 20:00:00,124201,288039,93158,1058,10706,42165,40778,15081
2022-07-17 21:00:00,125880,295673,93161,1192,11276,40595,43631,15716
2022-07-17 22:00:00,128510,300066,93138,1312,10968,37876,45666,17066
2022-07-17 23:00:00,129356,303289,93116,1333,11008,32838,46583,18718
2022-07-18 00:00:00,129308,302141,93134,1251,11503,25677,45337,20357
2022-07-18 01:00:00,129407,299750,93179,1149,10755,17367,40723,23667
2022-07-18 02:00:00,124920,292023,93165,1075,11316,8336,36758,28301
2022-07-18 03:00:00,120682,272377,93131,956,11676,1983,34645,34646
2022-07-18 04:00:00,116761,239955,93284,800,11038,344,31651,42109
2022-07-18 05:00:00,112431,219383,93165,779,10062,216,28168,45292
2022-07-18 06:00:00,108148,200838,93123,723,8681,118,25223,46936
2022-07-18 07:00:00,102858,187708,93083,716,8118,66,23285,46908
2022-07-18 08:00:00,99923,179892,93138,715,8163,8,21210,46218
2022-07-18 09:00:00,99981,176588,93187,713,8011,65,20958,43259
2022-07-18 10:00:00,101900,181847,93284,726,8206,38,20434,40491
2022-07-18 11:00:00,104516,190873,93399,748,8501,818,21030,39395
2022-07-18 12:00:00,108183,199845,93446,675,9114,3495,22504,37436
2022-07-18 13:00:00,112203,212495,93443,620,10123,9623,24003,34611
2022-07-18 14:00:00,115403,230099,93381,674,10568,20341,26073,28028
2022-07-18 15:00:00,119158,251908,93333,790,10341,30781,27940,26070
2022-07-18 16:00:00,122086,272041,93261,834,10509,38208,31833,25534
2022-07-18 17:00:00,127263,291193,93152,995,10785,41766,35004,24000
2022-07-18 18:00:00,131543,307661,93080,1216,11116,42957,38691,22953
2022-07-18 19:00:00,134822,319517,93049,1315,11259,42790,43186,23901
2022-07-18 20:00:00,138536,325239,93064,1253,12006,43349,45079,25158
2022-07-18 21:00:00,139098,329694,93037,1446,12293,41594,47803,26100
2022-07-18 22:00:00,139941,335081,92976,1522,12736,38460,48853,27090
2022-07-18 23:00:00,138987,333479,92994,1559,12763,33650,48978,28789
2022-07-19 00:00:00,138030,329937,91898,1700,12913,25658,49205,30407
2022-07-19 01:00:00,136391,325789,91876,1346,13232,16160,45268,33173
2022-07-19 02:00:00,132789,314500,91915,1221,12391,7474,39720,38276
2022-07-19 03:00:00,128016,287781,91960,1052,11963,1530,37544,48723
2022-07-19 04:00:00,117597,255619,92035,887,10688,57,33496,56170
2022-07-19 05:00:00,114198,228868,91945,1001,9944,33,30181,60834
2022-07-19 06:00:00,107945,209545,91892,921,8553,-4,26189,63265
2022-07-19 07:00:00,101924,191398,91860,900,7859,-2,24024,64624
2022-07-19 08:00:00,96772,179642,91880,1061,7860,-5,22948,65890
2022-07-19 09:00:00,94183,175251,91856,1168,7800,-7,22186,65804
2022-07-19 10:00:00,95284,176118,91992,1231,8129,7,22193,66010
2022-07-19 11:00:00,98285,183741,92145,1350,8237,765,22813,65853
2022-07-19 12:00:00,102496,192518,92169,1219,8671,3522,23977,64704
2022-07-19 13:00:00,106875,202329,92134,1391,9685,10501,25156,62053
2022-07-19 14:00:00,113018,214957,92112,1603,11029,22557,26507,55417
2022-07-19 15:00:00,119686,229169,92053,2022,10644,35316,28016,54991
2022-07-19 16:00:00,126246,250792,91982,1912,11039,42903,30670,51945
2022-07-19 17:00:00,130090,274806,91876,2103,11479,44934,32905,50192
2022-07-19 18:00:00,133594,293801,91770,2244,11837,45502,37458,49546
2022-07-19 19:00:00,136994,308628,91722,2870,11775,44924,42745,48805
2022-07-19 20:00:00,139565,319994,91693,3096,12461,43329,47213,47605
2022-07-19 21:00:00,140420,327100,91668,3229,13322,40842,51253,46325
2022-07-19 22:00:00,141912,332111,91665,3449,13253,37706,52793,45326
2022-07-19 23:00:00,143301,333911,91671,3504,13593,34198,52494,43523
2022-07-20 00:00:00,142373,332664,91655,3483,13219,28104,49912,41760
2022-07-20 01:00:00,140968,327515,91669,3245,13042,19487,46310,43801
2022-07-20 02:00:00,138451,314232,91681,2466,13264,9628,41611,48335
2022-07-20 03:00:00,133997,289795,91734,2230,12131,1911,38064,57067
2022-07-20 04:00:00,125466,259521,91984,1145,11096,77,34846,60569
2022-07-20 05:00:00,121316,230252,91841,1435,10384,129,31024,69330
2022-07-20 06:00:00,115505,209190,91811,1216,9626,87,27360,69376
2022-07-20 07:00:00,109006,191530,91742,1147,9297,-2,24056,70725
2022-07-20 08:00:00,105556,179381,91771,1148,8927,-9,23020,72112
2022-07-20 09:00:00,104778,175677,91753,1237,8660,-5,21643,70471
2022-07-20 10:00:00,106053,180269,91843,1259,8786,22,20865,66826
2022-07-20 11:00:00,109735,190442,92045,1304,8868,900,21808,61917
2022-07-20 12:00:00,113192,199882,92030,1527,9209,3839,23763,58910
2022-07-20 13:00:00,119027,213033,92007,1691,10077,10180,25651,53890
2022-07-20 14:00:00,125475,226680,91939,1780,12286,20391,28492,48088
2022-07-20 15:00:00,132335,246086,91807,2077,11450,32123,30429,44056
2022-07-20 16:00:00,135655,269456,91743,2489,11573,40227,33000,43243
2022-07-20 17:00:00,139094,289893,91667,2725,11765,44205,36122,43852
2022-07-20 18:00:00,142298,308879,91573,3048,11868,45054,39793,43023
2022-07-20 19:00:00,144139,322078,91461,3719,11889,44313,43684,42909
2022-07-20 20:00:00,145211,331969,91390,4206,12652,42883,49076,41971
2022-07-20 21:00:00,146973,338806,91317,4963,13366,40396,51711,42432
2022-07-20 22:00:00,147597,341764,91326,6079,13665,36405,53905,44604
2022-07-20 23:00:00,147664,342866,91302,6157,13770,31332,53156,44982
2022-07-21 00:00:00,146936,338872,91361,6045,12549,26818,50083,43791
2022-07-21 01:00:00,146325,336952,91454,4817,12255,18816,45173,41787
2022-07-21 02:00:00,144071,326306,91456,3921,12551,9407,39856,43483
2022-07-21 03:00:00,141606,304535,91547,3182,12306,1855,37622,45602
2022-07-21 04:00:00,133964,273156,91726,2409,11265,303,33519,49838
2022-07-21 05:00:00,130762,245625,91540,2576,10665,232,30133,52490
2022-07-21 06:00:00,125131,223756,91553,2393,9561,116,26215,54029
2022-07-21 07:00:00,118791,206394,91546,2348,9382,35,23927,53694
2022-07-21 08:00:00,114427,194494,91563,2063,9191,10,22303,54065
2022-07-21 09:00:00,113383,192249,91606,1888,9131,13,21502,50227
2022-07-21 10:00:00,113929,196025,91699,1907,8864,32,21164,45952
2022-07-21 11:00:00,118247,205497,91856,2011,8619,661,21346,41610
2022-07-21 12:00:00,121795,217330,91924,2201,9404,2981,23598,38753
2022-07-21 13:00:00,125240,227505,91891,2361,10270,8642,24971,36704
2022-07-21 14:00:00,130108,242449,91864,2972,11122,18264,26944,30986
2022-07-21 15:00:00,134811,258802,91792,3113,11309,29128,29880,27996
2022-07-21 16:00:00,138626,278749,91675,3366,10850,36281,31478,27665
2022-07-21 17:00:00,142017,294582,91641,4006,11345,39919,33925,29670
2022-07-21 18:00:00,143509,307457,91581,4591,12148,41974,36833,31440
2022-07-21 19:00:00,145619,317158,91534,5208,12816,41523,41385,34059
2022-07-21 20:00:00,147885,323877,91431,5261,13280,39643,45241,37379
2022-07-21 21:00:00,150120,326615,91387,4851,13901,38418,49187,40613
2022-07-21 22:00:00,150489,327604,91375,4682,14225,36150,51825,42437
2022-07-21 23:00:00,151137,326684,91376,4717,14070,32195,50859,44305
2022-07-22 00:00:00,150976,321003,91443,4499,13497,26384,48831,45116
2022-07-22 01:00:00,148244,312486,91459,4107,13086,20015,45166,46595
2022-07-22 02:00:00,146544,305040,91540,3302,12761,9807,41442,45489
2022-07-22 03:00:00,143594,283613,91578,2519,12633,2050,38034,48157
2022-07-22 04:00:00,136784,256454,91523,2838,11770,217,35078,51977
2022-07-22 05:00:00,126796,231877,91804,1656,10602,189,31047,53843
2022-07-22 06:00:00,119714,213991,91793,1594,9482,120,26796,52242
2022-07-22 07:00:00,114989,195966,91769,1313,9341,56,24002,51814
2022-07-22 08:00:00,111622,182986,91815,503,10034,53,21714,52999
2022-07-22 09:00:00,109827,178331,91864,489,9707,48,20192,52781
2022-07-22 10:00:00,109446,179723,91891,1116,8852,51,19426,51360
2022-07-22 11:00:00,112451,187467,92058,1159,8856,859,20108,49516
2022-07-22 12:00:00,115525,194784,92125,1148,9472,3630,22230,49567
2022-07-22 13:00:00,119074,207305,92097,1209,9948,9045,23815,47621
2022-07-22 14:00:00,125028,219969,92001,1318,11266,18338,26207,42436
2022-07-22 15:00:00,131993,235765,91940,1638,11574,30656,26828,42571
2022-07-22 16:00:00,137215,255881,91834,1757,11190,39350,29941,41983
2022-07-22 17:00:00,142069,274203,91768,1979,11480,43834,34056,39314
2022-07-22 18:00:00,145558,291607,91698,2418,12230,44915,38095,38074
2022-07-22 19:00:00,148240,305811,91657,2391,12586,44756,42854,37564
2022-07-22 20:00:00,150101,313271,91638,2781,13093,43315,47275,38541
2022-07-22 21:00:00,150172,315425,91730,2947,13660,41388,50539,41787
2022-07-22 22:00:00,150399,319408,91728,3191,13818,37065,52466,43891
2022-07-22 23:00:00,149480,318684,91780,3060,13992,30769,50975,46299
2022-07-23 00:00:00,148059,311402,91848,2454,12998,24860,47943,48633
2022-07-23 01:00:00,147353,301731,91985,1868,12581,17551,43805,50731
2022-07-23 02:00:00,145295,288198,92024,1226,11798,8751,40186,53295
2022-07-23 03:00:00,140373,268248,91790,1010,11421,1934,37391,57631
2022-07-23 04:00:00,133995,240719,92012,966,11051,190,33770,63859
2022-07-23 05:00:00,124365,215806,91830,955,10110,109,30934,65679
2022-07-23 06:00:00,116313,197015,91743,890,9592,59,26891,66649
2022-07-23 07:00:00,111044,181033,91733,847,9344,36,23684,65413
2022-07-23 08:00:00,106700,169118,91715,838,9308,31,21423,66212
2022-07-23 09:00:00,103341,161068,91736,843,9023,38,20716,66024
2022-07-23 10:00:00,101440,158643,91776,846,8504,59,20246,64199
2022-07-23 11:00:00,101065,158918,91925,853,8713,894,20455,63077
2022-07-23 12:00:00,102323,166075,92185,889,8890,3744,21300,61095
2022-07-23 13:00:00,105715,174652,92244,937,9435,10865,22249,59062
2022-07-23 14:00:00,113405,188885,92246,935,10181,21300,23663,54398
2022-07-23 15:00:00,119869,201193,92179,1148,10949,32096,25313,57593
2022-07-23 16:00:00,128228,220285,92103,1545,11149,37996,27681,57689
2022-07-23 17:00:00,132164,238179,91974,1578,11383,40437,30377,57841
2022-07-23 18:00:00,134832,253078,91864,1677,10922,42082,34273,57491
2022-07-23 19:00:00,137495,266348,91896,1780,10850,42935,36999,54584
2022-07-23 20:00:00,139967,274550,91845,1933,11811,42284,39652,54772
2022-07-23 21:00:00,141793,280215,91826,2051,11780,39800,43475,57375
2022-07-23 22:00:00,143095,284315,91871,2546,12028,36591,45396,57765
2022-07-23 23:00:00,142113,283144,91890,2993,11882,33217,45117,57863
2022-07-24 00:00:00,140912,281066,91909,3062,11231,26624,42504,59616
2022-07-24 01:00:00,139610,272658,91958,2349,11155,19195,40042,61560
2022-07-24 02:00:00,138489,263418,91776,1285,10883,8902,36853,63570
2022-07-24 03:00:00,133105,246057,91366,1010,11512,1648,35116,68677
2022-07-24 04:00:00,126949,224825,91870,972,10847,149,32278,71391
2022-07-24 05:00:00,117013,202399,91607,981,10083,20,29736,75828
2022-07-24 06:00:00,110024,187190,91769,949,9331,45,24827,73864
2022-07-24 07:00:00,105130,174101,91778,862,9130,0,22270,69945
2022-07-24 08:00:00,103111,164591,91858,853,8941,12,19700,67021
2022-07-24 09:00:00,102976,154926,91939,853,8430,41,18547,65561
2022-07-24 10:00:00,103267,149069,92094,852,8403,43,18294,63131
2022-07-24 11:00:00,103940,150115,92403,866,8392,615,18417,59240
2022-07-24 12:00:00,105800,154782,92667,888,8656,2920,18971,54676
2022-07-24 13:00:00,110372,164390,92767,898,9066,9894,19906,49500
2022-07-24 14:00:00,116353,182797,92859,935,9923,20946,20972,44636
2022-07-24 15:00:00,120422,198610,92875,1177,10736,32269,22592,44832
2022-07-24 16:00:00,126116,220497,92838,1488,10612,38924,25521,42941
2022-07-24 17:00:00,131668,243258,92788,1317,10542,41922,28695,41227
2022-07-24 18:00:00,137825,259619,92654,1554,11079,43520,31912,38590
2022-07-24 19:00:00,140928,273920,92622,2514,11628,43252,34975,36767
2022-07-24 20:00:00,143421,285258,92528,2954,11971,41442,39874,35985
2022-07-24 21:00:00,145265,294581,92479,3452,12236,39846,42995,35804
2022-07-24 22:00:00,145987,299547,92497,3738,12431,36745,45648,37499
2022-07-24 23:00:00,145495,297940,92593,4217,12734,32205,46464,40339
2022-07-25 00:00:00,144347,295226,92588,3878,12403,26472,44007,42526
2022-07-25 01:00:00,142839,289776,92634,3133,11499,19002,42367,45079
2022-07-25 02:00:00,140109,282672,92691,1893,11111,8624,40138,47237
2022-07-25 03:00:00,136786,263059,92741,1254,10993,1638,37425,51655
2022-07-25 04:00:00,127705,232014,92232,1019,10451,180,33080,59629
2022-07-25 05:00:00,123767,217713,92850,911,9410,94,28733,58638
2022-07-25 06:00:00,116374,200117,92853,923,9109,64,25014,58772
2022-07-25 07:00:00,111336,187060,92831,932,8794,52,22759,56723
2022-07-25 08:00:00,108254,181692,92960,884,8744,49,19567,53576
2022-07-25 09:00:00,107100,180409,93069,869,8565,79,18509,51421
2022-07-25 10:00:00,110337,184827,93110,879,8397,87,18208,47387
2022-07-25 11:00:00,114587,191712,93244,925,9167,757,19539,43415
2022-07-25 12:00:00,119265,200128,93258,971,9294,3438,21596,40212
2022-07-25 13:00:00,123333,212197,93256,976,10245,10244,22805,35401
2022-07-25 14:00:00,126619,224529,93240,1020,12011,21027,25128,31808
2022-07-25 15:00:00,131940,236295,93196,1010,11734,32178,27478,33081
2022-07-25 16:00:00,135583,254730,93165,860,11496,38889,28985,31249
2022-07-25 17:00:00,138622,271970,93135,823,11712,42264,31883,28024
2022-07-25 18:00:00,143091,284545,93080,1016,11719,43903,36032,25394
2022-07-25 19:00:00,145394,292672,93051,1078,11891,42755,40647,25433
2022-07-25 20:00:00,147129,296714,93013,1362,12136,39948,44441,26971
2022-07-25 21:00:00,147951,301000,92991,1624,11938,36361,47685,28298
2022-07-25 22:00:00,147890,303653,92988,1640,12389,33797,47652,28715
2022-07-25 23:00:00,147105,303593,92917,1536,12493,29526,48111,29183
2022-07-26 00:00:00,145007,299375,92811,1186,12151,23792,44592,31675
2022-07-26 01:00:00,142565,293742,92689,1206,12117,16000,40059,35223
2022-07-26 02:00:00,139413,281445,92480,1168,11662,7351,39316,38688
2022-07-26 03:00:00,134253,259273,92396,1180,11307,1441,37560,44639
2022-07-26 04:00:00,129675,237785,92839,943,10668,95,33803,53543
2022-07-26 05:00:00,118999,212612,92056,1102,9790,-35,31070,52024
2022-07-26 06:00:00,113714,194760,92075,1126,8948,16,26180,51543
2022-07-26 07:00:00,109928,180358,92110,1166,8794,-31,23224,49322
2022-07-26 08:00:00,107400,171368,92063,1174,9026,-34,20294,47761
2022-07-26 09:00:00,106442,168009,92150,1182,8786,-19,19318,46771
2022-07-26 10:00:00,107351,172881,92261,1206,8692,-9,18251,45001
2022-07-26 11:00:00,112485,179816,92235,1232,8347,491,18950,41870
2022-07-26 12:00:00,117330,187158,92318,1213,9032,2976,19713,38681
2022-07-26 13:00:00,120646,196384,92299,1242,9386,9509,20792,34742
2022-07-26 14:00:00,124871,204540,92287,1262,9891,20223,22946,30760
2022-07-26 15:00:00,129313,214066,92205,1279,10930,30230,24780,33213
2022-07-26 16:00:00,132423,229582,92168,1301,10992,38123,27613,31383
2022-07-26 17:00:00,135278,246508,92115,1479,11067,41311,32377,28007
2022-07-26 18:00:00,139755,261006,92101,1477,11301,42202,36347,23716
2022-07-26 19:00:00,142616,271582,92033,1541,11469,41824,39757,23046
2022-07-26 20:00:00,143657,279031,92066,1640,11615,40247,44210,23767
2022-07-26 21:00:00,144260,284897,92051,1485,11719,37280,47100,25720
2022-07-26 22:00:00,145155,287859,92040,1511,11679,35039,47784,28059
2022-07-26 23:00:00,145265,286967,92009,1455,11565,31905,46365,30944
2022-07-27 00:00:00,143889,282035,92009,1357,11479,25800,45414,34640
2022-07-27 01:00:00,142046,279625,92053,1232,11808,16956,42006,36910
2022-07-27 02:00:00,139770,271840,92083,1194,10926,7480,38535,37892
2022-07-27 03:00:00,135700,254444,92066,1181,11219,1325,36633,40839
2022-07-27 04:00:00,128214,232324,92253,1119,10932,60,33779,45413
2022-07-27 05:00:00,120677,209509,92079,1151,9931,-29,30732,47232
2022-07-27 06:00:00,114214,192172,92104,1359,9005,16,26614,47990
2022-07-27 07:00:00,108600,179506,92070,1382,8478,-21,23506,46419
2022-07-27 08:00:00,106173,172930,92032,1374,8657,-26,19898,44745
2022-07-27 09:00:00,107451,171742,92055,1378,8365,-24,18281,41440
2022-07-27 10:00:00,109589,173331,91844,1427,8116,-22,17886,40136
2022-07-27 11:00:00,112048,180474,92273,1447,7950,386,18902,40062
2022-07-27 12:00:00,115174,188938,92258,1483,8577,2747,20119,38917
2022-07-27 13:00:00,119447,199637,92258,1539,9274,9675,21398,34997
2022-07-27 14:00:00,123643,211457,92195,1569,9677,20482,24601,29363
2022-07-27 15:00:00,129465,223909,92150,1526,10624,30589,26455,27403
2022-07-27 16:00:00,134855,243124,92070,1632,11326,36813,28682,25088
2022-07-27 17:00:00,138305,262825,92062,1939,10522,41076,32189,22502
2022-07-27 18:00:00,141375,279568,91975,1941,11279,42679,36298,21876
2022-07-27 19:00:00,143759,294284,91926,2016,11237,42994,40209,22186
2022-07-27 20:00:00,145514,301925,91888,1780,11660,42892,44822,24750
2022-07-27 21:00:00,146573,309322,91870,1764,12043,40029,48577,27452
2022-07-27 22:00:00,147842,310855,91854,1650,12273,36005,49993,32066
2022-07-27 23:00:00,148379,306166,91840,1529,12341,32056,50659,35926
2022-07-28 00:00:00,147747,301119,91842,1384,11964,25817,49039,37246
2022-07-28 01:00:00,146865,294908,91879,1310,11914,16728,44878,39321
2022-07-28 02:00:00,144922,284789,91885,1192,11111,6673,41175,40965
2022-07-28 03:00:00,140343,266340,91985,1075,11472,1182,37087,43741
2022-07-28 04:00:00,131621,237741,92052,1326,10952,90,33755,44864
2022-07-28 05:00:00,125685,215239,92154,976,9887,-40,31118,49669
2022-07-28 06:00:00,117476,199765,92190,905,9345,-22,27513,49728
2022-07-28 07:00:00,111465,189746,92394,909,8892,-44,23391,47134
2022-07-28 08:00:00,109760,181270,92538,911,9313,-43,19874,45276
2022-07-28 09:00:00,108575,178334,92614,891,8833,-45,18991,43815
2022-07-28 10:00:00,110451,181689,92827,962,8271,-29,18667,41229
2022-07-28 11:00:00,114113,189870,92929,977,8359,651,19444,37935
2022-07-28 12:00:00,115307,200026,92892,1032,9019,3344,21009,36649
2022-07-28 13:00:00,118383,211253,92852,1144,9142,10366,22176,34761
2022-07-28 14:00:00,122412,220874,92774,1223,11474,21164,25314,32076
2022-07-28 15:00:00,125802,235624,92684,1348,11649,31860,28037,32910
2022-07-28 16:00:00,131023,255667,92638,1411,11486,37972,30501,31493
2022-07-28 17:00:00,135290,275173,92691,1430,11968,41574,34273,28008
2022-07-28 18:00:00,138551,291951,92619,1440,12053,42845,39450,25223
2022-07-28 19:00:00,140101,303691,92641,1619,12310,42992,43636,24546
2022-07-28 20:00:00,141412,310625,92669,1939,13076,41873,47674,26688
2022-07-28 21:00:00,141798,316112,92700,2521,12570,40859,50448,27682
2022-07-28 22:00:00,143214,316222,92774,2868,12754,37098,51822,29069
2022-07-28 23:00:00,142968,312019,92810,3096,12888,31929,50770,31977
2022-07-29 00:00:00,143504,302653,92825,2312,12111,25686,47846,34786
2022-07-29 01:00:00,142607,295102,92834,1227,12372,17004,42881,38552
2022-07-29 02:00:00,140385,286383,92783,1041,12226,7569,39803,39352
2022-07-29 03:00:00,137069,269415,92506,1041,11638,1390,36949,38315
2022-07-29 04:00:00,132191,245654,91995,1048,11096,145,34053,39998
2022-07-29 05:00:00,121503,224989,92468,997,10492,71,30140,41954
2022-07-29 06:00:00,113428,208079,92479,985,9294,3,26492,42655
2022-07-29 07:00:00,107428,195576,92443,1013,8969,-38,23082,41799
2022-07-29 08:00:00,104361,187539,92461,940,8865,-40,20530,39874
2022-07-29 09:00:00,104555,184835,92543,899,8638,-44,19158,36287
2022-07-29 10:00:00,106371,187844,92663,977,8578,-39,18414,33294
2022-07-29 11:00:00,108555,196056,92831,1007,8498,613,19047,30013
2022-07-29 12:00:00,112642,204751,92850,1013,8952,3434,20601,25308
2022-07-29 13:00:00,116092,215385,92842,1016,9608,10444,22123,21598
2022-07-29 14:00:00,120050,225541,92807,1019,10635,21235,24682,17890
2022-07-29 15:00:00,124380,238209,92806,1062,11015,31319,27676,17999
2022-07-29 16:00:00,128228,253820,92760,1067,10875,37937,29905,17547
2022-07-29 17:00:00,129924,269237,92759,1132,11504,40793,33367,17116
2022-07-29 18:00:00,132110,280194,92762,1112,11640,42671,37519,18290
2022-07-29 19:00:00,134210,289333,92743,1093,11784,43106,41981,19957
2022-07-29 20:00:00,134638,294232,92560,1398,11722,42546,45739,22043
2022-07-29 21:00:00,134842,297643,92619,1435,12090,40324,48897,24757
2022-07-29 22:00:00,134494,298383,92703,1400,12504,37233,49244,28238
2022-07-29 23:00:00,133078,294967,92768,1306,12809,32096,48133,31023
2022-07-30 00:00:00,131250,286893,92817,1278,11450,25901,46145,33823
2022-07-30 01:00:00,131038,282810,92911,1117,10449,17813,41569,33403
2022-07-30 02:00:00,129099,275588,92959,1067,11111,7373,38584,31924
2022-07-30 03:00:00,125762,257821,93014,737,11700,1168,36975,34262
2022-07-30 04:00:00,124098,238315,92408,710,11028,106,34062,38839
2022-07-30 05:00:00,113400,214469,92706,713,10278,73,30438,39365
2022-07-30 06:00:00,105823,197350,92823,665,9897,7,27260,38201
2022-07-30 07:00:00,101322,183854,92683,646,9687,-30,23491,37813
2022-07-30 08:00:00,98014,174282,92592,639,9613,-23,20809,38711
2022-07-30 09:00:00,96515,167821,92559,366,9584,-22,19499,36620
2022-07-30 10:00:00,95732,165002,92605,654,8913,-21,18755,35136
2022-07-30 11:00:00,96006,166507,92694,661,8854,578,18758,32271
2022-07-30 12:00:00,98513,170845,92838,699,9042,3271,19517,29831
2022-07-30 13:00:00,102089,178916,92816,738,9237,10361,20290,26280
2022-07-30 14:00:00,104176,191939,92799,685,9671,21357,22125,21848
2022-07-30 15:00:00,109540,206119,92745,688,9804,31003,23498,20159
2022-07-30 16:00:00,115150,221085,92709,691,9143,38316,26046,20106
2022-07-30 17:00:00,118628,236818,92601,676,9465,41492,29569,20817
2022-07-30 18:00:00,122671,250742,92406,720,9340,43392,33172,21273
2022-07-30 19:00:00,125377,261424,92333,746,9388,44427,36165,22006
2022-07-30 20:00:00,127759,269914,92272,746,9889,44127,39113,23882
2022-07-30 21:00:00,130276,275221,92230,1004,10428,41888,41736,25018
2022-07-30 22:00:00,130084,280728,92193,973,11000,37982,44379,25333
