period,BAT,COL,GEO,NG,NUC,OES,OIL,OTH,PS,SNB,SUN,UES,UNK,WAT,WNB,WND
2025-09-21 07:00:00,261.0,75008.0,407.0,181549.0,90556.0,0.0,247.0,7826.0,-3362.0,2.0,-7.0,-353.0,0.0,16577.0,0.0,49030.0
2025-09-21 08:00:00,-86.0,70190.0,407.0,175950.0,90674.0,0.0,275.0,6776.0,-3919.0,-66.0,-53.0,-500.0,0.0,15573.0,0.0,49466.0
2025-09-21 09:00:00,-309.0,67602.0,415.0,173379.0,90624.0,0.0,292.0,5557.0,-4393.0,-58.0,-50.0,-543.0,0.0,15244.0,0.0,48104.0
2025-09-21 10:00:00,-257.0,65968.0,418.0,171094.0,90675.0,0.0,306.0,4904.0,-4202.0,-25.0,-56.0,-273.0,0.0,14154.0,0.0,47972.0
2025-09-21 11:00:00,-144.0,67141.0,421.0,173952.0,90736.0,0.0,303.0,4571.0,-4170.0,-44.0,-59.0,-263.0,0.0,13607.0,0.0,45181.0
2025-09-21 12:00:00,-30.0,69601.0,417.0,176594.0,90806.0,0.0,307.0,4417.0,-4029.0,15.0,727.0,-362.0,0.0,14037.0,0.0,41938.0
2025-09-21 13:00:00,216.0,72434.0,420.0,177040.0,90762.0,0.0,309.0,4698.0,-3584.0,263.0,10424.0,-330.0,0.0,13845.0,0.0,38012.0
2025-09-21 14:00:00,-222.0,75159.0,421.0,171946.0,90671.0,0.0,315.0,5067.0,-3415.0,379.0,36836.0,-2080.0,0.0,14029.0,0.0,33584.0
2025-09-21 15:00:00,-660.0,75877.0,417.0,172830.0,90603.0,0.0,592.0,5293.0,-2133.0,920.0,62230.0,-4836.0,0.0,13803.0,0.0,29366.0
2025-09-21 16:00:00,-1111.0,79515.0,415.0,181052.0,90570.0,0.0,655.0,3560.0,-848.0,1159.0,75774.0,-3088.0,0.0,14147.0,0.0,27353.0
2025-09-21 17:00:00,-934.0,85301.0,419.0,195224.0,90485.0,0.0,642.0,1195.0,874.0,1392.0,84950.0,-2240.0,0.0,14347.0,0.0,26078.0
2025-09-21 18:00:00,-689.0,90911.0,414.0,210688.0,90415.0,0.0,631.0,-552.0,1411.0,1311.0,88536.0,-2024.0,0.0,15299.0,0.0,25688.0
2025-09-21 19:00:00,-451.0,96387.0,417.0,223239.0,90408.0,0.0,591.0,-433.0,1638.0,980.0,86010.0,-1759.0,0.0,16249.0,0.0,25563.0
2025-09-21 20:00:00,64.0,101635.0,413.0,232639.0,90569.0,0.0,620.0,56.0,2072.0,1075.0,80578.0,-1609.0,0.0,17535.0,0.0,26120.0
2025-09-21 21:00:00,617.0,103952.0,412.0,241181.0,90529.0,0.0,618.0,1689.0,3097.0,1143.0,74109.0,-1615.0,0.0,20226.0,0.0,28683.0
2025-09-21 22:00:00,495.0,102432.0,418.0,247145.0,90588.0,0.0,619.0,2159.0,4289.0,1122.0,66639.0,-1550.0,0.0,24609.0,0.0,32476.0
2025-09-21 23:00:00,1419.0,102687.0,422.0,254487.0,90607.0,0.0,671.0,4047.0,4559.0,833.0,51058.0,-980.0,0.0,27350.0,0.0,31926.0
2025-09-22 00:00:00,5037.0,103241.0,428.0,259554.0,90622.0,0.0,707.0,5102.0,4594.0,675.0,29949.0,-104.0,0.0,28436.0,0.0,34348.0
2025-09-22 01:00:00,8653.0,102883.0,430.0,257877.0,90638.0,0.0,710.0,5545.0,3994.0,483.0,13523.0,-106.0,0.0,27509.0,0.0,39849.0
2025-09-22 02:00:00,6302.0,100530.0,445.0,244351.0,90597.0,0.0,710.0,8078.0,2650.0,482.0,6628.0,-120.0,0.0,24625.0,0.0,47638.0
2025-09-22 03:00:00,3526.0,96059.0,451.0,226815.0,90540.0,0.0,645.0,10610.0,1110.0,414.0,1429.0,-179.0,0.0,22881.0,0.0,53168.0
2025-09-22 04:00:00,2217.0,89707.0,450.0,208936.0,90574.0,0.0,565.0,10738.0,-515.0,279.0,362.0,-136.0,0.0,20048.0,0.0,57055.0
2025-09-22 05:00:00,1406.0,82430.0,450.0,195716.0,90702.0,0.0,360.0,9115.0,-2342.0,154.0,75.0,-151.0,0.0,19074.0,0.0,57921.0
2025-09-22 06:00:00,627.0,75292.0,454.0,187176.0,90750.0,0.0,303.0,8020.0,-3497.0,230.0,33.0,-246.0,0.0,17689.0,0.0,56950.0
2025-09-22 07:00:00,-87.0,70270.0,463.0,182056.0,90701.0,0.0,304.0,6369.0,-3941.0,-4.0,155.0,-611.0,0.0,16379.0,0.0,55033.0
2025-09-22 08:00:00,-421.0,66974.0,451.0,178110.0,90699.0,0.0,316.0,5711.0,-4275.0,-9.0,-31.0,-705.0,0.0,14981.0,0.0,54454.0
2025-09-22 09:00:00,-662.0,66335.0,456.0,179368.0,90772.0,0.0,322.0,5217.0,-4254.0,-78.0,-39.0,-798.0,0.0,14270.0,0.0,52251.0
2025-09-22 10:00:00,-440.0,70588.0,458.0,185451.0,90749.0,0.0,327.0,4739.0,-3668.0,-59.0,-52.0,-852.0,0.0,13909.0,0.0,48142.0
2025-09-22 11:00:00,44.0,78982.0,456.0,196254.0,90808.0,0.0,327.0,3963.0,-2050.0,-84.0,-75.0,-907.0,0.0,14471.0,0.0,44654.0
2025-09-22 12:00:00,405.0,86899.0,454.0,205026.0,90787.0,0.0,334.0,3900.0,-1549.0,12.0,895.0,-98.0,0.0,15631.0,0.0,40652.0
2025-09-22 13:00:00,441.0,90970.0,456.0,207099.0,90822.0,0.0,327.0,4652.0,-1800.0,197.0,9931.0,-383.0,0.0,16602.0,0.0,36352.0
2025-09-22 14:00:00,912.0,89714.0,462.0,206341.0,90767.0,0.0,328.0,5873.0,-2051.0,501.0,31114.0,-1783.0,0.0,17679.0,0.0,29719.0
2025-09-22 15:00:00,-6.0,91328.0,461.0,209065.0,90738.0,0.0,898.0,8197.0,-1364.0,624.0,52888.0,-5077.0,0.0,18196.0,0.0,23197.0
2025-09-22 16:00:00,-514.0,94005.0,457.0,215034.0,90643.0,0.0,1326.0,7731.0,-222.0,685.0,65499.0,-3666.0,0.0,17917.0,0.0,20276.0
2025-09-22 17:00:00,-1062.0,96557.0,449.0,223960.0,90661.0,0.0,1387.0,4539.0,459.0,1092.0,77968.0,-3180.0,0.0,17611.0,0.0,18639.0
2025-09-22 18:00:00,-1253.0,99958.0,443.0,237973.0,90618.0,0.0,1534.0,1740.0,1100.0,1158.0,82285.0,-2343.0,0.0,18250.0,0.0,18861.0
2025-09-22 19:00:00,-543.0,101363.0,445.0,248839.0,90535.0,0.0,1454.0,844.0,1252.0,1328.0,82981.0,-2018.0,0.0,19546.0,0.0,20722.0
2025-09-22 20:00:00,-218.0,102629.0,450.0,257259.0,90517.0,0.0,1373.0,506.0,1870.0,1222.0,83190.0,-2392.0,0.0,21708.0,0.0,22112.0
2025-09-22 21:00:00,871.0,102922.0,447.0,266183.0,90535.0,0.0,1471.0,799.0,3015.0,1152.0,79125.0,-1519.0,0.0,26157.0,0.0,24156.0
2025-09-22 22:00:00,361.0,103033.0,447.0,271279.0,90538.0,0.0,1521.0,1642.0,4922.0,1019.0,72299.0,-1387.0,0.0,29587.0,0.0,26389.0
2025-09-22 23:00:00,1059.0,103993.0,450.0,273421.0,90577.0,0.0,1570.0,3712.0,5627.0,724.0,57858.0,-794.0,0.0,30524.0,0.0,30997.0
2025-09-23 00:00:00,4887.0,104629.0,449.0,278155.0,90568.0,0.0,1564.0,5209.0,5355.0,515.0,37088.0,-198.0,0.0,31751.0,0.0,34719.0
2025-09-23 01:00:00,7128.0,104904.0,451.0,276321.0,90627.0,0.0,1570.0,5660.0,4336.0,575.0,20388.0,-265.0,0.0,33275.0,0.0,40191.0
2025-09-23 02:00:00,5179.0,101678.0,450.0,261267.0,90618.0,0.0,1536.0,9589.0,2934.0,589.0,8962.0,-252.0,0.0,31099.0,0.0,49572.0
2025-09-23 03:00:00,3371.0,96126.0,449.0,241962.0,90619.0,0.0,1244.0,14269.0,1784.0,592.0,1642.0,-204.0,0.0,27142.0,0.0,55880.0
2025-09-23 04:00:00,2794.0,89948.0,453.0,222643.0,90639.0,0.0,1155.0,12868.0,-160.0,392.0,363.0,-253.0,0.0,24379.0,0.0,59073.0
2025-09-23 05:00:00,2290.0,83885.0,451.0,206793.0,90662.0,0.0,338.0,11025.0,-1674.0,289.0,212.0,-273.0,0.0,22046.0,0.0,59833.0
2025-09-23 06:00:00,819.0,80008.0,455.0,198844.0,90267.0,0.0,308.0,9802.0,-3059.0,5.0,192.0,-351.0,0.0,20111.0,0.0,54898.0
2025-09-23 07:00:00,316.0,75731.0,467.0,194506.0,90017.0,0.0,317.0,7343.0,-4220.0,2.0,2.0,-321.0,0.0,18543.0,0.0,51996.0
2025-09-23 08:00:00,-368.0,72764.0,462.0,192356.0,89936.0,0.0,321.0,5714.0,-4419.0,-137.0,-27.0,-496.0,0.0,16068.0,0.0,49012.0
2025-09-23 09:00:00,-538.0,72644.0,463.0,193404.0,90018.0,0.0,321.0,5312.0,-4398.0,-82.0,-61.0,-272.0,0.0,15183.0,0.0,45030.0
2025-09-23 10:00:00,-571.0,75312.0,471.0,197422.0,90025.0,0.0,324.0,5090.0,-3843.0,-22.0,-52.0,-556.0,0.0,14680.0,0.0,42960.0
2025-09-23 11:00:00,-18.0,80074.0,473.0,206970.0,90039.0,0.0,321.0,4532.0,-2808.0,-274.0,-48.0,-447.0,0.0,15605.0,0.0,42404.0
2025-09-23 12:00:00,163.0,85721.0,475.0,214041.0,90016.0,0.0,459.0,4796.0,-1894.0,-151.0,658.0,-248.0,0.0,16853.0,0.0,42567.0
2025-09-23 13:00:00,473.0,88124.0,480.0,213974.0,90042.0,0.0,492.0,5091.0,-1995.0,-170.0,8694.0,-217.0,0.0,18051.0,0.0,41572.0
2025-09-23 14:00:00,493.0,86845.0,481.0,212179.0,89923.0,0.0,490.0,5669.0,-1795.0,346.0,30571.0,-1483.0,0.0,19181.0,0.0,35326.0
2025-09-23 15:00:00,-482.0,88267.0,475.0,214326.0,89924.0,0.0,918.0,7787.0,-1240.0,499.0,53699.0,-4932.0,0.0,18720.0,0.0,31012.0
2025-09-23 16:00:00,-1306.0,89050.0,472.0,217923.0,89898.0,0.0,1182.0,5354.0,-710.0,708.0,71639.0,-5755.0,0.0,17686.0,0.0,32143.0
2025-09-23 17:00:00,-913.0,92217.0,463.0,227823.0,89874.0,0.0,1381.0,1713.0,-51.0,984.0,84170.0,-3652.0,0.0,17685.0,0.0,31023.0
2025-09-23 18:00:00,-517.0,96189.0,456.0,243380.0,89841.0,0.0,1344.0,187.0,365.0,943.0,87875.0,-2571.0,0.0,19078.0,0.0,28565.0
2025-09-23 19:00:00,-93.0,100465.0,455.0,258707.0,89833.0,0.0,1543.0,56.0,961.0,999.0,86913.0,-1856.0,0.0,19995.0,0.0,26757.0
2025-09-23 20:00:00,237.0,102154.0,456.0,269018.0,89803.0,0.0,1745.0,1326.0,1744.0,1058.0,83899.0,-1758.0,0.0,23834.0,0.0,26075.0
2025-09-23 21:00:00,182.0,102629.0,454.0,276662.0,89801.0,0.0,1877.0,2758.0,3076.0,1125.0,79347.0,-990.0,0.0,26743.0,0.0,25117.0
2025-09-23 22:00:00,800.0,103359.0,449.0,281642.0,89764.0,0.0,1649.0,4277.0,4926.0,1151.0,72138.0,-818.0,0.0,29300.0,0.0,24985.0
2025-09-23 23:00:00,1309.0,104105.0,438.0,283594.0,89774.0,0.0,1813.0,5978.0,5350.0,902.0,58735.0,-537.0,0.0,32872.0,0.0,26282.0
2025-09-24 00:00:00,5217.0,104338.0,438.0,289709.0,89809.0,0.0,1820.0,6715.0,4939.0,792.0,38575.0,-188.0,0.0,33885.0,0.0,29404.0
2025-09-24 01:00:00,8268.0,105489.0,444.0,290196.0,89814.0,0.0,1712.0,6884.0,4421.0,684.0,20326.0,-134.0,0.0,35509.0,0.0,31051.0
2025-09-24 02:00:00,7480.0,105170.0,450.0,282131.0,89869.0,0.0,1583.0,10642.0,3465.0,575.0,9195.0,-252.0,0.0,31929.0,0.0,32012.0
2025-09-24 03:00:00,4113.0,103700.0,451.0,265867.0,89881.0,0.0,1289.0,14735.0,2045.0,518.0,1660.0,-992.0,0.0,27266.0,0.0,34337.0
2025-09-24 04:00:00,2738.0,99945.0,455.0,246104.0,89902.0,0.0,1133.0,13584.0,699.0,455.0,491.0,-1081.0,0.0,23940.0,0.0,37213.0
2025-09-24 05:00:00,1739.0,94934.0,459.0,228453.0,89976.0,0.0,428.0,12465.0,-687.0,227.0,314.0,-551.0,0.0,21866.0,0.0,36896.0
2025-09-24 06:00:00,583.0,90579.0,464.0,217079.0,89882.0,0.0,307.0,10716.0,-2565.0,62.0,44.0,-828.0,0.0,19471.0,0.0,35636.0
2025-09-24 07:00:00,220.0,85868.0,461.0,210835.0,89756.0,0.0,308.0,8385.0,-3868.0,29.0,3.0,-813.0,0.0,17232.0,0.0,34483.0
2025-09-24 08:00:00,64.0,82302.0,465.0,206429.0,89747.0,0.0,319.0,6419.0,-4302.0,-25.0,68.0,-1112.0,0.0,15733.0,0.0,33164.0
2025-09-24 09:00:00,-204.0,81568.0,464.0,204470.0,89779.0,0.0,318.0,5656.0,-4282.0,19.0,24.0,-2112.0,0.0,14701.0,0.0,32914.0
2025-09-24 10:00:00,-124.0,84003.0,465.0,206636.0,89994.0,0.0,322.0,5222.0,-3524.0,-8.0,29.0,-981.0,0.0,14056.0,0.0,32565.0
2025-09-24 11:00:00,313.0,88287.0,466.0,214694.0,90013.0,0.0,333.0,5026.0,-2293.0,-234.0,25.0,-467.0,0.0,15029.0,0.0,32424.0
2025-09-24 12:00:00,1284.0,91228.0,466.0,224240.0,90059.0,0.0,469.0,4492.0,-1352.0,-52.0,603.0,-179.0,0.0,16362.0,0.0,32008.0
2025-09-24 13:00:00,1377.0,92609.0,469.0,226423.0,90064.0,0.0,503.0,5305.0,-1635.0,95.0,7649.0,-188.0,0.0,17262.0,0.0,31213.0
2025-09-24 14:00:00,550.0,91914.0,473.0,225601.0,90021.0,0.0,506.0,6141.0,-1795.0,258.0,24877.0,-1309.0,0.0,19598.0,0.0,29124.0
2025-09-24 15:00:00,-351.0,91264.0,469.0,228505.0,89946.0,0.0,900.0,8517.0,-630.0,165.0,41560.0,-3739.0,0.0,18758.0,0.0,28598.0
2025-09-24 16:00:00,-1300.0,92004.0,463.0,234812.0,89918.0,0.0,1477.0,6405.0,-34.0,412.0,56340.0,-4923.0,0.0,17940.0,0.0,29230.0
2025-09-24 17:00:00,-1251.0,93555.0,456.0,244612.0,89899.0,0.0,1577.0,4475.0,432.0,568.0,66028.0,-3691.0,0.0,17730.0,0.0,27645.0
2025-09-24 18:00:00,-631.0,95021.0,453.0,255436.0,89747.0,0.0,1595.0,2667.0,910.0,622.0,70560.0,-3691.0,0.0,18487.0,0.0,26776.0
2025-09-24 19:00:00,-191.0,95923.0,450.0,262840.0,89524.0,0.0,1604.0,2446.0,1131.0,698.0,71341.0,-2518.0,0.0,20762.0,0.0,24677.0
2025-09-24 20:00:00,111.0,97676.0,444.0,269478.0,88936.0,0.0,1698.0,1840.0,2097.0,708.0,71242.0,-2178.0,0.0,23276.0,0.0,23656.0
2025-09-24 21:00:00,453.0,97321.0,447.0,272368.0,89060.0,0.0,1869.0,1697.0,2159.0,624.0,70380.0,-751.0,0.0,26575.0,0.0,24447.0
2025-09-24 22:00:00,1047.0,98666.0,439.0,275380.0,89074.0,0.0,1883.0,2440.0,2719.0,630.0,63605.0,-599.0,0.0,29819.0,0.0,25282.0
2025-09-24 23:00:00,1761.0,100544.0,439.0,281087.0,89107.0,0.0,1935.0,2677.0,3544.0,533.0,52059.0,-533.0,0.0,32358.0,0.0,25787.0
2025-09-25 00:00:00,3368.0,102331.0,445.0,285688.0,88497.0,0.0,2296.0,5025.0,3739.0,354.0,36674.0,-200.0,0.0,33703.0,0.0,24601.0
2025-09-25 01:00:00,8235.0,104384.0,444.0,285039.0,87904.0,0.0,2361.0,5760.0,3096.0,486.0,19697.0,-46.0,0.0,33492.0,0.0,23698.0
2025-09-25 02:00:00,6664.0,104600.0,445.0,275489.0,87904.0,0.0,2049.0,10497.0,2146.0,408.0,8184.0,-188.0,0.0,31563.0,0.0,26152.0
2025-09-25 03:00:00,3844.0,103211.0,450.0,263587.0,87880.0,0.0,1559.0,14160.0,1543.0,256.0,1531.0,-562.0,0.0,27538.0,0.0,25967.0
2025-09-25 04:00:00,2415.0,101101.0,453.0,245234.0,87905.0,0.0,1242.0,12322.0,752.0,452.0,688.0,-266.0,0.0,23636.0,0.0,26169.0
2025-09-25 05:00:00,1841.0,95894.0,462.0,230108.0,87993.0,0.0,309.0,10544.0,-287.0,211.0,377.0,-697.0,0.0,21462.0,0.0,25030.0
2025-09-25 06:00:00,993.0,91837.0,460.0,221623.0,87873.0,0.0,308.0,9165.0,-2085.0,68.0,141.0,-740.0,0.0,18967.0,0.0,22826.0
2025-09-25 07:00:00,472.0,88186.0,445.0,214303.0,87707.0,0.0,306.0,6936.0,-3386.0,32.0,16.0,-614.0,0.0,16423.0,0.0,21680.0
2025-09-25 08:00:00,332.0,84729.0,436.0,208155.0,87685.0,0.0,314.0,5593.0,-4401.0,72.0,-39.0,-570.0,0.0,15704.0,0.0,21254.0
2025-09-25 09:00:00,64.0,82252.0,430.0,206667.0,87628.0,0.0,315.0,5402.0,-4476.0,41.0,-41.0,-695.0,0.0,15117.0,0.0,22271.0
2025-09-25 10:00:00,124.0,82451.0,430.0,210538.0,87513.0,0.0,315.0,5085.0,-3957.0,60.0,-44.0,-387.0,0.0,14559.0,0.0,23018.0
2025-09-25 11:00:00,61.0,86106.0,429.0,219566.0,87498.0,0.0,318.0,5104.0,-2205.0,-72.0,-46.0,-502.0,0.0,16172.0,0.0,23500.0
2025-09-25 12:00:00,1067.0,89911.0,439.0,228398.0,87453.0,0.0,317.0,4935.0,-1117.0,5.0,470.0,-273.0,0.0,18034.0,0.0,24923.0
2025-09-25 13:00:00,894.0,92569.0,435.0,229184.0,87413.0,0.0,334.0,5398.0,-639.0,175.0,8239.0,-320.0,0.0,18684.0,0.0,25079.0
2025-09-25 14:00:00,174.0,91010.0,436.0,225758.0,87328.0,0.0,473.0,5802.0,-190.0,498.0,30956.0,-2073.0,0.0,19804.0,0.0,22833.0
2025-09-25 15:00:00,-652.0,88138.0,438.0,229271.0,87281.0,0.0,1312.0,7383.0,24.0,650.0,54987.0,-4580.0,0.0,19039.0,0.0,16694.0
2025-09-25 16:00:00,-668.0,89906.0,428.0,233951.0,87096.0,0.0,1701.0,5841.0,377.0,864.0,70674.0,-5452.0,0.0,18460.0,0.0,13965.0
2025-09-25 17:00:00,-606.0,91341.0,432.0,239030.0,86984.0,0.0,1716.0,3988.0,575.0,1087.0,82242.0,-4188.0,0.0,17973.0,0.0,15135.0
2025-09-25 18:00:00,-691.0,93906.0,437.0,249552.0,86934.0,0.0,1719.0,1449.0,1161.0,1207.0,85519.0,-2508.0,0.0,18504.0,0.0,15942.0
2025-09-25 19:00:00,-350.0,95996.0,438.0,255313.0,86842.0,0.0,1747.0,812.0,1341.0,1331.0,85035.0,-2412.0,0.0,18927.0,0.0,16755.0
2025-09-25 20:00:00,477.0,96979.0,431.0,260548.0,86770.0,0.0,1978.0,407.0,2120.0,1231.0,83903.0,-2149.0,0.0,21050.0,0.0,17767.0
2025-09-25 21:00:00,944.0,97089.0,424.0,264752.0,86790.0,0.0,1961.0,981.0,3212.0,1336.0,82861.0,-1198.0,0.0,23181.0,0.0,20288.0
2025-09-25 22:00:00,1295.0,97545.0,435.0,269416.0,86783.0,0.0,1960.0,2001.0,4055.0,1237.0,75184.0,-1078.0,0.0,26311.0,0.0,21306.0
2025-09-25 23:00:00,1355.0,98230.0,454.0,278155.0,86801.0,0.0,2460.0,3267.0,4197.0,782.0,61098.0,-871.0,0.0,29382.0,0.0,19680.0
2025-09-26 00:00:00,4246.0,99609.0,449.0,285569.0,86843.0,0.0,2705.0,4790.0,4623.0,712.0,38479.0,-349.0,0.0,31725.0,0.0,17218.0
2025-09-26 01:00:00,8929.0,100101.0,450.0,286543.0,86887.0,0.0,3323.0,6219.0,3600.0,553.0,20234.0,-182.0,0.0,32395.0,0.0,17389.0
2025-09-26 02:00:00,6896.0,100527.0,452.0,276632.0,86876.0,0.0,2761.0,10775.0,1891.0,547.0,8809.0,-161.0,0.0,28743.0,0.0,20313.0
2025-09-26 03:00:00,4201.0,99006.0,459.0,258184.0,86900.0,0.0,1843.0,14006.0,1297.0,454.0,1305.0,-787.0,0.0,25198.0,0.0,24760.0
2025-09-26 04:00:00,2178.0,94720.0,458.0,237004.0,86955.0,0.0,1188.0,13360.0,97.0,322.0,348.0,-495.0,0.0,22506.0,0.0,30429.0
2025-09-26 05:00:00,1695.0,89937.0,460.0,217446.0,87013.0,0.0,347.0,11759.0,-737.0,221.0,130.0,-337.0,0.0,19854.0,0.0,34139.0
2025-09-26 06:00:00,1045.0,84710.0,457.0,202943.0,86963.0,0.0,305.0,9927.0,-2083.0,162.0,54.0,-449.0,0.0,17038.0,0.0,36752.0
2025-09-26 07:00:00,77.0,77931.0,447.0,195524.0,86862.0,0.0,308.0,7858.0,-3959.0,84.0,-49.0,-866.0,0.0,16102.0,0.0,39327.0
2025-09-26 08:00:00,-236.0,73553.0,460.0,190226.0,86838.0,0.0,307.0,7107.0,-4312.0,38.0,-26.0,-763.0,0.0,15368.0,0.0,41662.0
2025-09-26 09:00:00,-274.0,71273.0,466.0,188973.0,87038.0,0.0,312.0,5655.0,-4296.0,9.0,-19.0,-600.0,0.0,14712.0,0.0,41500.0
2025-09-26 10:00:00,-264.0,71898.0,469.0,192600.0,87304.0,0.0,316.0,5240.0,-3790.0,-32.0,-21.0,-531.0,0.0,14941.0,0.0,41105.0
2025-09-26 11:00:00,3.0,76335.0,468.0,201725.0,87311.0,0.0,317.0,4282.0,-2671.0,-100.0,-23.0,-321.0,0.0,15968.0,0.0,40362.0
2025-09-26 12:00:00,441.0,80382.0,476.0,208772.0,87381.0,0.0,338.0,4280.0,-1081.0,8.0,542.0,-393.0,0.0,18077.0,0.0,39938.0
2025-09-26 13:00:00,581.0,81996.0,473.0,210561.0,87431.0,0.0,360.0,5407.0,-746.0,101.0,8984.0,-571.0,0.0,17977.0,0.0,38263.0
2025-09-26 14:00:00,652.0,78863.0,477.0,204023.0,87452.0,0.0,345.0,6339.0,-599.0,262.0,36442.0,-2258.0,0.0,18378.0,0.0,35446.0
2025-09-26 15:00:00,39.0,78223.0,474.0,204001.0,87448.0,0.0,1048.0,9329.0,-221.0,670.0,63892.0,-4910.0,0.0,17960.0,0.0,26839.0
2025-09-26 16:00:00,-685.0,82586.0,464.0,208900.0,87435.0,0.0,1490.0,7381.0,70.0,641.0,79387.0,-4745.0,0.0,18123.0,0.0,23322.0
2025-09-26 17:00:00,-979.0,84844.0,463.0,217811.0,87409.0,0.0,1448.0,3713.0,540.0,880.0,90422.0,-2333.0,0.0,18281.0,0.0,23840.0
2025-09-26 18:00:00,-987.0,87338.0,460.0,233401.0,87365.0,7.0,1558.0,1585.0,1321.0,896.0,92662.0,-2070.0,0.0,18621.0,0.0,24679.0
2025-09-26 19:00:00,-811.0,90510.0,463.0,243272.0,87321.0,16.0,1822.0,673.0,1893.0,969.0,92901.0,-2490.0,0.0,19961.0,0.0,25668.0
2025-09-26 20:00:00,-145.0,92323.0,454.0,250460.0,87239.0,0.0,1856.0,152.0,3314.0,899.0,91395.0,-2466.0,0.0,22226.0,0.0,26667.0
2025-09-26 21:00:00,230.0,94123.0,460.0,255021.0,87244.0,0.0,1897.0,588.0,4376.0,987.0,88007.0,-2128.0,0.0,25196.0,0.0,27291.0
2025-09-26 22:00:00,687.0,94894.0,460.0,260290.0,87237.0,0.0,1974.0,2195.0,5109.0,910.0,78947.0,-1787.0,0.0,28559.0,0.0,27165.0
2025-09-26 23:00:00,1320.0,95469.0,472.0,263974.0,87252.0,0.0,2091.0,4256.0,5315.0,531.0,59545.0,-980.0,0.0,30663.0,0.0,26486.0
2025-09-27 00:00:00,5767.0,95363.0,471.0,265786.0,87309.0,0.0,2169.0,6096.0,4467.0,326.0,33231.0,-143.0,0.0,30893.0,0.0,26857.0
2025-09-27 01:00:00,7534.0,93574.0,474.0,259772.0,87368.0,0.0,1999.0,5963.0,2938.0,331.0,15889.0,-123.0,0.0,30792.0,0.0,34168.0
2025-09-27 02:00:00,4625.0,89172.0,473.0,246241.0,87368.0,0.0,1628.0,9307.0,1284.0,280.0,7071.0,-365.0,0.0,29386.0,0.0,43744.0
2025-09-27 03:00:00,2904.0,86387.0,479.0,228721.0,87013.0,0.0,1570.0,12890.0,287.0,454.0,955.0,-419.0,0.0,25137.0,0.0,50254.0
2025-09-27 04:00:00,2653.0,81433.0,483.0,210141.0,86835.0,0.0,1372.0,12418.0,-18.0,388.0,4.0,-329.0,0.0,22410.0,0.0,54370.0
2025-09-27 05:00:00,1964.0,76122.0,482.0,193994.0,87114.0,0.0,416.0,11257.0,-403.0,256.0,266.0,-529.0,0.0,20614.0,0.0,54727.0
2025-09-27 06:00:00,1431.0,71404.0,477.0,184415.0,86987.0,0.0,276.0,10889.0,-2243.0,70.0,233.0,-503.0,0.0,18608.0,0.0,52822.0
2025-09-27 07:00:00,894.0,66891.0,477.0,178175.0,86846.0,0.0,273.0,9663.0,-3583.0,3.0,253.0,-350.0,0.0,17376.0,0.0,51013.0
2025-09-27 08:00:00,22.0,64784.0,489.0,173223.0,86879.0,0.0,301.0,7954.0,-4403.0,-38.0,29.0,-818.0,0.0,16434.0,0.0,50841.0
2025-09-27 09:00:00,-76.0,63183.0,489.0,171171.0,86932.0,0.0,302.0,6476.0,-4389.0,-60.0,-24.0,-909.0,0.0,15752.0,0.0,49029.0
2025-09-27 10:00:00,-257.0,62260.0,492.0,170946.0,86981.0,0.0,303.0,5869.0,-4032.0,-21.0,-25.0,-667.0,0.0,15259.0,0.0,47507.0
2025-09-27 11:00:00,-67.0,63087.0,496.0,174306.0,87256.0,0.0,303.0,5363.0,-3561.0,-36.0,-19.0,-399.0,0.0,15386.0,0.0,45003.0
2025-09-27 12:00:00,334.0,64311.0,496.0,180015.0,87433.0,0.0,321.0,5319.0,-2850.0,-15.0,383.0,-159.0,0.0,15918.0,0.0,42636.0
2025-09-27 13:00:00,872.0,65544.0,498.0,181366.0,87559.0,0.0,312.0,5523.0,-2350.0,149.0,7748.0,-202.0,0.0,16271.0,0.0,41246.0
2025-09-27 14:00:00,1005.0,64942.0,499.0,175773.0,87612.0,0.0,310.0,6506.0,-2066.0,392.0,34317.0,-2638.0,0.0,17190.0,0.0,36959.0
2025-09-27 15:00:00,-28.0,64747.0,500.0,180691.0,87659.0,0.0,701.0,8060.0,-1679.0,600.0,60044.0,-5183.0,0.0,18024.0,0.0,26956.0
2025-09-27 16:00:00,-859.0,67160.0,495.0,187922.0,87750.0,0.0,943.0,6954.0,-1031.0,907.0,74066.0,-3896.0,0.0,17670.0,0.0,24225.0
2025-09-27 17:00:00,-673.0,72806.0,494.0,197191.0,87839.0,0.0,1082.0,3775.0,-471.0,1031.0,83149.0,-2086.0,0.0,17535.0,0.0,22499.0
2025-09-27 18:00:00,-812.0,78407.0,484.0,207783.0,87847.0,0.0,1084.0,1795.0,117.0,1071.0,87775.0,-2053.0,0.0,17424.0,0.0,20561.0
2025-09-27 19:00:00,-402.0,83586.0,484.0,219757.0,87838.0,0.0,1093.0,789.0,721.0,1123.0,89275.0,-2091.0,0.0,18249.0,0.0,18778.0
2025-09-27 20:00:00,-107.0,87507.0,476.0,229273.0,87788.0,0.0,1031.0,721.0,1856.0,1181.0,88743.0,-2098.0,0.0,19657.0,0.0,18000.0
