Date,biomass,coal,gas,gas_cc,hydro,nuclear,other,solar,wsl,wind,gas_total,total,co2_coal,co2_gas,co2_gas_cc,co2_biomass,co2_other,co2_nuclear,co2_hydro,co2_wind,co2_solar,co2_total,intensity
2025-07-26,351.305588,170978.324161,150531.882774,584574.297613,795.425991,119309.61317,14442.832666,233057.414787,-19201.225718,290438.828308,735106.1803870001,1564479.925058,162429.40795295,82792.5355257,216292.49011681002,0.0,9387.8412329,0.0,0.0,0.0,0.0,470902.27482836,0.3009960481345916
2025-07-27,356.417845,144965.507285,84996.42267,534266.604572,371.639136,119222.096187,14323.141519,237784.421785,-17685.001794,432931.948289,619263.027242,1569218.199288,137717.23192075,46748.0324685,197678.64369164,0.0,9310.041987350001,0.0,0.0,0.0,0.0,391453.95006823994,0.2494579467953239
2025-07-28,332.958493,171747.022384,135552.275085,582276.431434,1162.051375,118998.911583,17557.472316,284667.413705,-19452.754466,345894.268176,717828.706519,1658188.8045509998,163159.6712648,74553.75129675001,215442.27963058001,0.0,11412.3570054,0.0,0.0,0.0,0.0,464568.05919753003,0.2801659605483373
2025-07-29,268.125844,167138.500094,184550.324465,615886.66151,1102.218029,119015.793883,17047.439331,305363.067544,-20040.053094,252054.736681,800436.9859750001,1662426.8673810002,158781.5750893,101502.67845575002,227878.0647587,0.0,11080.83556515,0.0,0.0,0.0,0.0,499243.15386890003,0.30030984439959846
2025-07-30,278.171639,172120.089247,202257.513068,644081.721432,1130.998552,118993.352533,18311.897526,293205.574222,-20858.669067,186736.983743,846339.2345,1637116.301962,163514.08478464998,111241.63218740001,238310.23692984003,0.0,11902.733391900001,0.0,0.0,0.0,0.0,524968.68729379,0.32066670319307305
2025-07-31,408.729524,195960.937771,223166.739887,673067.250576,738.790357,118980.200589,17909.569839,253847.001288,-22999.99259,179851.998928,896233.990463,1663931.218759,186162.89088244998,122741.70693785002,249034.88271312,0.0,11641.220395350001,0.0,0.0,0.0,0.0,569580.70092877,0.34231024366113944
2025-08-01,1886.387577,199575.764828,252679.289914,686792.738352,1038.018049,118961.119231,18831.31271,228750.404707,-22383.203934,138365.1052,939472.028266,1646880.1405680005,189596.9765866,138973.6094527,254113.31319024,0.0,12240.353261499999,0.0,0.0,0.0,0.0,594924.25249104,0.36124320030105755
2025-08-02,1547.578911,209937.661033,203907.450181,650098.135201,1033.503341,118921.635209,13399.468656,227835.060149,-19979.795363,126805.650725,854005.5853820001,1553486.1434060002,199440.77798135,112149.09759955,240536.31002437,0.0,8709.654626399999,0.0,0.0,0.0,0.0,560835.84023167,0.36101760071193423
2025-08-03,1694.952735,188417.720821,146165.347735,580788.876553,946.987385,118871.238668,15662.808775,242469.576715,-16978.111592,254770.472297,726954.2242879999,1549787.981684,178996.83477994998,80390.94125425,214891.88432460997,0.0,10180.82570375,0.0,0.0,0.0,0.0,484460.48606256,0.3125979113195504
2025-08-04,1542.07181,191052.879639,122323.814697,627757.519467,496.22656,118989.989583,12888.667369,231857.820735,-16496.648113,239008.665304,750081.334164,1545917.6551640003,181500.23565704998,67278.09808335,232270.28220279,0.0,8377.63378985,0.0,0.0,0.0,0.0,489426.24973303993,0.31659270343291257
2025-08-05,1532.208137,172987.181438,109798.377718,586691.999907,890.874554,118893.94363,15351.606825,279070.961733,-17172.170556,317564.75708,696490.377625,1602781.9110219998,164337.82236609998,60389.10774490001,217076.03996559,0.0,9978.54443625,0.0,0.0,0.0,0.0,451781.51451283996,0.28187335494993543
2025-08-06,1679.53045,173547.535497,89310.839613,573395.898497,915.790082,118875.828488,17977.28564,287351.19558,-19962.473183,383985.350143,662706.73811,1647039.25399,164870.15872215,49120.96178715001,212156.48244388998,0.0,11685.235665999999,0.0,0.0,0.0,0.0,437832.83861919,0.2658302390538218
2025-08-07,1627.13883,197071.481614,117755.449736,597607.532549,958.265725,118919.560425,15536.51143,279573.589153,-20882.854366,348397.638183,715362.982285,1677447.167645,187217.9075333,64765.497354800005,221114.78704313,0.0,10098.7324295,0.0,0.0,0.0,0.0,483196.92436073,0.28805492875170513
2025-08-08,1581.192915,190444.336136,111993.908956,552101.668262,936.45896,118824.581556,16397.32002,281648.987193,-19967.120355,423216.667479,664095.577218,1697145.121477,180922.11932919998,61596.649925800004,204277.61725694,0.0,10658.258013,0.0,0.0,0.0,0.0,457454.64452494,0.269543622838113
2025-08-09,1525.988256,181257.680411,118109.690118,512805.633055,933.400715,118707.326545,13882.85772,274057.457494,-18122.897862,444866.744311,630915.323173,1666146.778625,172194.79639045,64960.32956490001,189738.08423034998,0.0,9023.857518,0.0,0.0,0.0,0.0,435917.0677037,0.26163185218498203
2025-08-10,1517.042069,191422.102076,136748.393866,549163.160223,941.839396,118931.607675,15602.857189,262210.714078,-19681.80657,356287.716197,685911.554089,1632825.4327689998,181850.9969722,75211.6166263,203190.36928251,0.0,10141.857172850001,0.0,0.0,0.0,0.0,470394.84005386,0.2880864240680945
2025-08-11,1711.000982,220661.294546,203817.666395,649830.148581,1140.56145,118963.792464,18617.020287,252736.336593,-20413.530408,196851.204594,853647.814976,1664329.025892,209628.22981869997,112099.71651725001,240437.15497497,0.0,12101.06318655,0.0,0.0,0.0,0.0,574266.16449747,0.3450436515638433
2025-08-12,2117.600866,213770.408719,224869.749895,655996.416517,1094.591277,118911.703797,18820.403735,242769.080166,-24664.882241,159296.554659,880866.166412,1637646.5096309998,203081.88828304998,123678.36244225,242718.67411129,0.0,12233.26242775,0.0,0.0,0.0,0.0,581712.18726434,0.3552123024372417
2025-08-13,1773.320166,225272.162925,231097.308228,660873.445296,1157.850612,118853.927152,19401.966198,232697.472029,-22378.783424,135900.8279,891970.753524,1627028.280506,214008.55477875,127103.51952540001,244523.17475951998,0.0,12611.278028699999,0.0,0.0,0.0,0.0,598246.52709237,0.36769276493849107
2025-08-14,1681.277412,207972.273277,175861.467797,604554.667916,1264.119827,118865.964137,18507.957581,264816.025152,-21815.557658,302787.168739,780416.135713,1696310.921838,197573.65961315,96723.80728835,223685.22712892,0.0,12030.172427649999,0.0,0.0,0.0,0.0,530012.86645807,0.31245030591666906
2025-08-15,1627.556478,196508.123854,111967.409497,590127.593898,912.576824,118948.835871,18251.737322,249226.89112,-21662.882216,396860.44052,702095.003395,1684431.1653840002,186682.7176613,61582.07522335,218347.20974226,0.0,11863.629259300002,0.0,0.0,0.0,0.0,478475.63188621,0.2840576936114405
2025-08-16,1676.65601,197458.515112,132955.455027,601883.519485,1128.699492,118980.594611,18109.092582,234645.94527,-20801.539169,322711.444403,734838.9745120001,1629549.9219920002,187585.58935639999,73125.50026485,222696.90220945003,0.0,11770.9101783,0.0,0.0,0.0,0.0,495178.902009,0.3038746437443792
2025-08-17,1687.713323,190566.362834,155307.363614,597414.039788,1030.605268,118854.31733,17444.287953,250284.600759,-21634.907825,321127.580113,752721.4034020001,1653716.870982,181038.0446923,85419.04998770001,221043.19472156002,0.0,11338.787169449999,0.0,0.0,0.0,0.0,498839.07657101,0.3016472077682756
2025-08-18,1794.797578,232368.694458,202579.115421,638746.206999,1177.469807,118806.046355,19467.02864,251563.59349,-23103.890584,239546.700457,841325.3224200001,1706049.6532049996,220750.2597351,111418.51348155,236336.09658963,0.0,12653.568616,0.0,0.0,0.0,0.0,581158.43842228,0.34064567659593653
2025-08-19,2256.766782,242392.058028,277777.043296,693620.411804,1090.283854,119017.167449,19569.808108,208653.783919,-25262.959363,101385.514264,971397.4551,1665762.8375040002,230272.4551266,152777.3738128,256639.55236748,0.0,12720.375270200002,0.0,0.0,0.0,0.0,652409.75657708,0.39165824923472237
2025-08-20,1886.146977,221812.869194,251705.712969,660019.776586,1136.55371,119013.238795,20503.209711,223440.150617,-22479.268423,102945.810981,911725.489555,1602463.4695399995,210722.22573429998,138438.14213295002,244207.31733682,0.0,13327.08631215,0.0,0.0,0.0,0.0,606694.7715162201,0.3786013116981548
2025-08-21,1674.856034,216684.699716,258823.574256,687619.55348,1217.610922,118976.657903,16630.375828,224376.736346,-25192.619138,77691.289907,946443.127736,1603695.3543919998,205850.46473019998,142352.9658408,254419.2347876,0.0,10809.744288200001,0.0,0.0,0.0,0.0,613432.4096468,0.38251180809797086
2025-08-22,1686.880775,212142.811905,215147.022045,678938.483859,1237.435362,119168.758171,20956.259315,232959.394984,-23919.08275,80295.772878,894085.505904,1562532.819294,201535.67130975,118330.86212475,251207.23902783002,0.0,13621.56855475,0.0,0.0,0.0,0.0,584695.34101708,0.3741971584835339
2025-08-23,1789.512496,208113.795236,179212.231847,652563.388362,1099.146651,119138.09831,19053.102856,260544.988639,-20557.799529,95870.894829,831775.620209,1537385.1592259996,197708.10547419998,98566.72751585,241448.45369393998,0.0,12384.516856400001,0.0,0.0,0.0,0.0,550107.8035403899,0.35782042010691906
2025-08-24,1786.696807,211826.410448,201768.62278,657591.902203,1133.613496,119105.822899,18706.983038,261572.953713,-22211.119399,102694.760259,859360.524983,1576187.7656430004,201235.0899256,110972.74252900001,243309.00381511002,0.0,12159.538974699999,0.0,0.0,0.0,0.0,567676.37524441,0.36015783627963155
2025-08-25,1635.397507,182781.379332,170944.801835,649702.358867,1212.19409,119084.278475,15899.32937,258249.002043,-22535.472248,232686.58586,820647.1607019999,1632195.3273789997,173642.31036540002,94019.64100925,240389.87278079,0.0,10334.5640905,0.0,0.0,0.0,0.0,518386.38824594,0.31760070596352674
2025-08-26,1859.347089,209801.525552,144470.675865,676071.256222,907.507114,119136.249324,20290.757157,205789.220343,-22602.783406,199849.492727,820541.932087,1578176.0313930002,199311.4492744,79458.87172575001,250146.36480214,0.0,13188.992152050001,0.0,0.0,0.0,0.0,542105.67795434,0.3435014010926541
2025-08-27,1915.178281,220031.870259,144665.270869,666421.687913,1016.996668,119170.461715,22271.621731,217865.364695,-26398.002097,202040.078243,811086.958782,1595398.5303739998,209030.27674605,79565.89897795001,246576.02452781,0.0,14476.55412515,0.0,0.0,0.0,0.0,549648.75437696,0.34452128663307036
2025-08-28,1852.393852,169023.03873,159700.227718,600020.344854,1252.703794,119214.525759,16072.373204,252732.78584,-22938.209125,344181.576456,759720.5725720001,1664049.9702070002,160571.8867935,87835.12524490002,222007.52759598,0.0,10447.0425826,0.0,0.0,0.0,0.0,480861.58221698005,0.2889706383980543
2025-08-29,1535.648595,209107.569118,208067.221955,651267.181214,1194.436829,119123.221109,15550.477662,187070.437389,-19942.629247,186398.803831,859334.4031689999,1579314.997702,198652.1906621,114436.97207525,240968.85704918,0.0,10107.8104803,0.0,0.0,0.0,0.0,564165.8302668299,0.3572218532007394
2025-08-30,1533.967675,205357.926051,161942.130917,652760.055731,982.926759,119073.581784,12430.55922,170767.212846,-16128.892311,159266.448645,814702.186648,1484114.809628,195090.02974844998,89068.17200435001,241521.22062047,0.0,8079.863493,0.0,0.0,0.0,0.0,533759.28586627,0.3596482444643613
2025-08-31,1536.469018,201788.543973,148239.832067,663707.22693,1113.110172,119105.361668,14708.849073,145819.649242,-16765.853321,115201.413455,811947.058997,1411220.4555979995,191699.11677435,81531.90763685001,245571.6739641,0.0,9560.75189745,0.0,0.0,0.0,0.0,528363.45027275,0.374401779804742
2025-09-01,1695.205081,200901.755101,177269.184144,665577.097035,1104.419343,119280.596626,18713.952606,207202.344755,-18751.713076,67572.083736,842846.2811789999,1459316.638427,190856.66734594997,97498.05127920001,246263.52590295,0.0,12164.069193899999,0.0,0.0,0.0,0.0,546782.313722,0.37468380701214893
2025-09-02,1722.404159,196824.244598,190859.678857,654094.645073,1061.577585,119293.997785,20604.134047,258177.831898,-24467.76028,98259.973156,844954.32393,1540898.487158,186983.0323681,104972.82337135001,242015.01867701,0.0,13392.68713055,0.0,0.0,0.0,0.0,547363.56154701,0.35522363485251746
2025-09-03,1691.977524,212957.532446,190185.432494,661719.298165,971.055767,119213.24549,22155.944824,270945.783486,-25414.528038,78002.267575,851904.7306590001,1557842.5377709998,202309.65582369998,104601.98787170001,244836.14032105,0.0,14401.364135599999,0.0,0.0,0.0,0.0,566149.14815205,0.3634187245664189
2025-09-04,1626.524737,176826.492472,152493.515205,580646.607487,717.42476,119131.985098,17696.812618,278759.486989,-22786.886204,246271.110963,733140.1226919999,1574169.960329,167985.16784840001,83871.43336275,214839.24477018998,0.0,11502.9282017,0.0,0.0,0.0,0.0,478198.77418303996,0.30377836334972175
2025-09-05,1633.296614,202811.594702,143903.316191,594922.080154,763.933505,119195.780184,17491.335323,180436.308841,-22372.115571,342297.002941,738825.396345,1603454.6484550005,192671.0149669,79146.82390505,220121.16965698,0.0,11369.36795995,0.0,0.0,0.0,0.0,503308.37648888,0.31388999805753154
2025-09-06,1539.989255,228454.718533,124581.403629,651361.178,889.599548,119304.896785,18352.256513,131769.157204,-18249.926871,135877.465469,775942.5816289999,1412130.6649359998,217031.98260635,68519.77199595,241003.63585999998,0.0,11928.96673345,0.0,0.0,0.0,0.0,538484.35719575,0.3813275715672919
2025-09-07,1507.299006,209527.938081,80603.555999,617441.419821,936.728681,119455.963052,13927.749152,163162.277107,-22833.013357,122102.294599,698044.9758199999,1328665.225498,199051.54117694998,44331.95579945001,228453.32533377,0.0,9053.0369488,0.0,0.0,0.0,0.0,480889.8592589699,0.3619345565988803
2025-09-08,1506.254379,165491.076461,60015.706708,521036.225154,843.223045,119648.682137,17763.36944,260560.7982,-18288.87667,234298.057928,581051.931862,1381163.3934520003,157216.52263795,33008.6386894,192783.40330698,0.0,11546.190136,0.0,0.0,0.0,0.0,394554.75477033,0.2856684130501045
2025-09-09,1617.809985,161315.016679,48123.756335,453960.302423,802.317434,119708.569987,16822.661439,286056.966827,-19975.695308,306230.994214,502084.058758,1394638.395323,153249.26584505,26468.065984250003,167965.31189651,0.0,10934.72993535,0.0,0.0,0.0,0.0,358617.37366116,0.2571400406469548
2025-09-10,1653.963616,184019.166064,62565.580509,455180.093077,769.588912,119735.462167,19037.71847,280844.87462,-22745.476827,333646.123269,517745.673586,1457452.5707039998,174818.2077608,34411.06927995,168416.63443849,0.0,12374.5170055,0.0,0.0,0.0,0.0,390020.42848473997,0.2676041994947024
2025-09-11,1620.518467,191909.239597,86068.611654,518013.016802,666.954342,119765.960308,19284.62822,270346.552654,-22575.695374,322523.570884,604081.628456,1530199.052928,182313.77761715,47337.7364097,191664.81621674,0.0,12535.008343,0.0,0.0,0.0,0.0,433851.33858659,0.2835260796668418
2025-09-12,1616.710905,181366.430289,80935.701718,518587.229447,675.230507,119766.183132,18422.358291,262049.85106,-22508.873841,373095.998468,599522.931165,1556515.693817,172298.10877455,44514.6359449,191877.27489539,0.0,11974.532889150001,0.0,0.0,0.0,0.0,420664.55250399007,0.27026039902778376
2025-09-13,1704.886865,178509.144881,77917.725766,483176.682938,800.755456,119779.171984,18651.72986,237121.33088,-20810.879423,380167.778189,561094.4087040001,1497829.2068190002,169583.68763694997,42854.749171300005,178775.37268706,0.0,12123.624409,0.0,0.0,0.0,0.0,403337.43390430993,0.2692813253127129
2025-09-14,1480.418077,191447.879601,102060.174484,526180.284021,762.636587,115206.977458,14506.904331,225148.167773,-22166.323716,305443.644181,628240.458505,1482237.0865129998,181875.48562095,56133.09596620001,194686.70508777,0.0,9429.48781515,0.0,0.0,0.0,0.0,442124.77449007,0.2982820889539201
2025-09-15,1599.232615,210055.464322,143906.420329,589176.88952,667.418576,90371.785111,17187.437275,241653.920573,-19999.31325,241247.232992,733083.309849,1535865.801313,199552.6911059,79148.53118095,217995.4491224,0.0,11171.83422875,0.0,0.0,0.0,0.0,507868.50563800003,0.33067244885837493
2025-09-16,1497.109147,202631.753397,140373.207486,591698.64474,625.119717,90478.02575,17015.941419,247704.831423,-20144.792536,229479.139455,732071.852226,1521503.772534,192500.16572715,77205.2641173,218928.49855380002,0.0,11060.361922349999,0.0,0.0,0.0,0.0,499694.29032060003,0.32842132851789146
2025-09-17,1686.05392,200952.896576,157103.638817,593747.766632,639.218929,91297.305162,19451.490258,230073.673754,-20894.133406,235499.014586,750851.405449,1530451.0586340004,190905.2517472,86407.00134935,219686.67365384,0.0,12643.4686677,0.0,0.0,0.0,0.0,509642.39541809,0.33300143284096245
2025-09-18,1856.498707,218248.694221,165987.067677,623351.790627,676.864584,104922.123017,20989.454042,218964.745302,-24887.22434,177551.015751,789338.858304,1532548.253928,207336.25950995,91292.88722235002,230640.16253199,0.0,13643.145127300002,0.0,0.0,0.0,0.0,542912.4543915901,0.3542547211809335
2025-09-19,1631.039058,213641.38491,144593.588212,623120.232613,674.124193,113009.208091,17165.831919,239273.167594,-23392.680403,182061.063164,767713.820825,1535169.639754,202959.3156645,79526.4735166,230554.48606681,0.0,11157.79074735,0.0,0.0,0.0,0.0,524198.06599525997,0.3414593751862231
2025-09-20,1501.867549,200073.617157,90777.57609,572624.059628,629.779956,114492.886391,13343.701263,220303.631137,-19920.780233,287824.013798,663401.635718,1501571.132969,190069.93629915,49927.666849500005,211870.90206236,0.0,8673.405820950002,0.0,0.0,0.0,0.0,460541.91103196,0.30670668936032874
2025-09-21,1540.899742,192216.053899,104286.333333,532907.84208,669.315379,119302.154369,16015.811558,229901.673971,-15679.595339,314130.01087,637194.1754129999,1510970.095201,182605.25120404997,57357.483333150005,197175.90156959998,0.0,10410.2775127,0.0,0.0,0.0,0.0,447548.91361949994,0.29619971635505055
2025-09-22,1475.319859,218372.005058,120337.716089,585589.44577,896.922745,119658.690936,15613.247361,219875.227476,-20341.540461,312389.752224,705927.161859,1594208.3275179998,207453.4048051,66185.74384895,216668.0949349,0.0,10148.61078465,0.0,0.0,0.0,0.0,500455.85437360004,0.3139212396116087
2025-09-23,1680.751504,211790.83106,137337.126663,571566.164428,904.220469,119739.44251,17821.920395,228166.634284,-20802.084865,341095.312918,708903.291091,1630102.4042309998,201201.28950699998,75535.41966465,211479.48083836,0.0,11584.248256750001,0.0,0.0,0.0,0.0,499800.43826676003,0.3066067732735728
2025-09-24,1640.623172,236067.834765,136647.995559,610842.253426,649.892739,112977.972682,18232.168771,152608.811711,-22970.838406,255988.286353,747490.248985,1525655.839178,224264.44302675,75156.39755745001,226011.63376762,0.0,11850.909701150002,0.0,0.0,0.0,0.0,537283.38405297,0.3521655213815784
2025-09-25,1739.864967,233940.657707,151451.080162,624148.65837,717.866418,89969.84695,21438.751403,240463.128656,-23031.485917,78358.142541,775599.738532,1442227.997174,222243.62482164998,83298.0940891,230935.00359689997,0.0,13935.18841195,0.0,0.0,0.0,0.0,550411.9109196,0.38164001253485214
2025-09-26,1538.24627,225375.742727,99035.731963,580196.037709,492.822231,90011.459035,17225.068238,256710.629625,-22603.613955,141168.1622,679231.7696720001,1411753.899998,214106.95559065,54469.65257965001,214672.53395233,0.0,11196.2943547,0.0,0.0,0.0,0.0,494445.43647733005,0.3502348649279669
2025-09-27,1585.222224,173608.68582,79858.219613,515601.183835,631.050715,100187.330025,14959.433607,249259.163378,-19631.462011,228716.294169,595459.403448,1364406.583386,164928.251529,43922.02078715,190772.43801895,0.0,9723.63184455,0.0,0.0,0.0,0.0,409346.34217965003,0.3000178591661362
2025-09-28,1590.570189,179527.817232,86198.945306,525254.634187,633.024452,120046.022292,16256.00715,239911.729054,-18658.054868,171086.266296,611453.5794929999,1340505.016158,170551.4263704,47409.4199183,194344.21464919,0.0,10566.4046475,0.0,0.0,0.0,0.0,422871.46558539,0.31545683193142776
2025-09-29,1675.218139,202517.753087,131045.978569,583293.815022,637.01585,120176.968638,20043.113968,201116.891639,-22142.1103,117615.077098,714339.793591,1378121.83201,192391.86543264997,72075.28821295,215818.71155814,0.0,13028.024079200002,0.0,0.0,0.0,0.0,493313.88928293996,0.35796101463935037
2025-09-30,1612.251606,217527.296169,136066.765762,610791.215755,677.614549,120158.035826,18342.239169,235976.109342,-24682.520698,94912.58365,746857.981517,1436064.1118279998,206650.93136055,74836.7211691,225992.74982935,0.0,11922.45545985,0.0,0.0,0.0,0.0,519402.8578188501,0.3616850066378234
2025-10-01,1519.114705,202486.101606,139179.015659,517014.671074,547.468229,120070.05516,16150.461841,243463.819095,-21181.13435,205812.546085,656193.686733,1446243.253454,192361.7965257,76548.45861245,191295.42829738001,0.0,10497.80019665,0.0,0.0,0.0,0.0,470703.48363218,0.32546632975332423
2025-10-02,1461.586205,210095.957473,143409.306832,504349.622694,759.16437,119940.570345,17084.397053,235539.577568,-20577.18839,230232.041647,647758.929526,1462872.2241870002,199591.15959934998,78875.11875760001,186609.36039678002,0.0,11104.858084450001,0.0,0.0,0.0,0.0,476180.49683818,0.3255106556574482
2025-10-03,1501.884729,218561.076389,104480.667967,521309.268263,758.415655,115402.905925,17536.924901,234772.070785,-19741.152275,246982.327654,625789.93623,1461305.5422679998,207633.02256955,57464.36738185,192884.42925731,0.0,11399.001185649999,0.0,0.0,0.0,0.0,469380.82039436,0.32120648749874975
2025-10-04,1460.461751,199837.568556,56514.816066,386177.323992,780.158872,88006.292451,14898.446834,232163.942779,-20144.854823,407160.202554,442692.140058,1386999.213855,189845.6901282,31083.148836300003,142885.60987704,0.0,9683.990442100001,0.0,0.0,0.0,0.0,373498.43928364,0.26928525665529784
2025-10-05,1445.852853,191566.978094,61922.177063,387137.523548,732.870721,88510.308214,15836.31259,223493.365285,-18261.196464,436707.875629,449059.700611,1407353.263997,181988.62918929997,34057.197384650004,143240.88371276,0.0,10293.6031835,0.0,0.0,0.0,0.0,369580.31347020995,0.26260664107927756
2025-10-06,1535.407506,215051.590372,144996.605175,511735.356829,557.438388,88621.824953,17551.644626,208335.818391,-22145.976187,288815.206009,656731.962004,1477200.892249,204299.0108534,79748.13284625001,189342.08202673,0.0,11408.569006900001,0.0,0.0,0.0,0.0,484797.79473328,0.32818677356414805
2025-10-07,1564.60681,233177.839963,192327.020874,564724.124144,527.519118,88530.701115,22309.409356,181798.813267,-22009.552969,211903.234124,757051.145018,1496863.268771,221518.94796485,105779.86148070001,208947.92593328,0.0,14501.116081400001,0.0,0.0,0.0,0.0,550747.85146023,0.36793464236210544
2025-10-08,1664.678944,239757.037532,216149.486252,582415.824261,495.013445,88523.854797,20992.604739,185217.616764,-24434.820233,144593.461278,798565.310513,1479809.5780119998,227769.18565539998,118882.21743860001,215493.85497657,0.0,13645.19308035,0.0,0.0,0.0,0.0,575790.45115092,0.38909766479849806
2025-10-09,1689.762953,206324.788525,163296.969841,554249.620796,399.90171,88553.047192,19166.138195,223901.174235,-24689.390456,210659.428279,717546.590637,1468240.831726,196008.54909875,89813.33341255001,205072.35969452,0.0,12457.98982675,0.0,0.0,0.0,0.0,503352.23203257006,0.3428267496421899
2025-10-10,1766.287107,206724.980665,130691.094042,517160.490988,569.996131,88593.528693,20853.754079,239092.56386,-24050.520088,186100.904384,647851.58503,1391553.5999490002,196388.73163175,71880.1017231,191349.38166556,0.0,13554.94015135,0.0,0.0,0.0,0.0,473173.15517176,0.34003228850768064
2025-10-11,1696.432537,186940.96912,76213.631721,407311.403599,335.571416,88643.74304,17124.925596,230393.883367,-22855.376073,315958.155039,483525.03532,1324618.715435,177593.92066399998,41917.497446550005,150705.21933163,0.0,11131.201637400001,0.0,0.0,0.0,0.0,381347.83907958,0.2878925343843921
2025-10-12,1894.372567,171860.583834,79697.264075,358651.398828,343.655661,88762.820921,19621.020189,195612.25453,-21157.73055,406010.215042,438348.662903,1322453.5856470002,163267.55464229998,43833.495241250006,132701.01756636,0.0,12753.66312285,0.0,0.0,0.0,0.0,352555.73057276,0.2665921393379374
2025-10-13,1639.903013,193287.988548,149685.708346,483798.180152,286.012259,88792.164939,17301.648748,197450.859115,-24564.000594,258030.974459,633483.888498,1390273.4395789998,183623.5891206,82327.13959030001,179005.32665623998,0.0,11246.0716862,0.0,0.0,0.0,0.0,456202.12705333997,0.32813841800177546
2025-10-14,1666.445722,168277.73061,130226.234191,474526.936298,329.80264,88827.413413,20209.591148,228961.928835,-22036.905506,263983.782047,604753.1704889999,1377009.864904,159863.84407949998,71624.42880505,175574.96643025998,0.0,13136.2342462,0.0,0.0,0.0,0.0,420199.47356101,0.3051535680830469
2025-10-15,2069.05345,165879.522671,121129.496758,482986.958136,294.267125,88864.246451,17097.338935,234202.435289,-23286.062999,248345.740771,604116.454894,1360869.0595859997,157585.54653745,66621.2232169,178705.17451031998,0.0,11113.270307750001,0.0,0.0,0.0,0.0,414025.21457242,0.3042358937151336
2025-10-16,2021.551829,151941.397531,73304.274191,425051.881412,301.090392,88877.346106,12234.437489,175120.038738,-19414.702884,404248.616142,498356.155603,1333100.63383,144344.32765445,40317.35080505,157269.19612244,0.0,7952.38436785,0.0,0.0,0.0,0.0,349883.25894979003,0.2624582496405954
2025-10-17,1622.055136,164918.359682,118483.36278,452825.427645,384.399583,88957.896562,19106.046105,204846.557457,-16787.369136,348465.963967,571308.790425,1399610.0689170002,156672.4416979,65165.84952900001,167545.40822865,0.0,12418.92996825,0.0,0.0,0.0,0.0,401802.6294238,0.28708183682524485
2025-10-18,1503.368329,165769.84492,118561.289612,454985.911803,417.938119,88920.243698,15618.792015,164758.918626,-20806.705868,377414.775046,573547.201415,1387951.082168,157481.352674,65208.7092866,168344.78736711,0.0,10152.214809750001,0.0,0.0,0.0,0.0,401187.06413745997,0.28904985866706473
2025-10-19,1518.68416,150262.651742,61025.244544,385274.00619,296.011512,89010.529709,17022.960824,249234.516006,-20479.225274,304416.196406,446299.250734,1258060.801093,142749.5191549,33563.8844992,142551.38229029998,0.0,11064.924535600001,0.0,0.0,0.0,0.0,329929.71048,0.2622525955767463
2025-10-20,1598.497615,148993.994688,78571.07012,345972.259112,306.292757,89042.017848,18342.167566,195370.890301,-20709.585477,464733.591342,424543.329232,1342930.781349,141544.2949536,43214.088566000006,128009.73587144,0.0,11922.4089179,0.0,0.0,0.0,0.0,324690.52830894006,0.2417775605551182
2025-10-21,312.247212,172864.653951,135677.99828,443797.637284,407.655364,89082.637639,20548.225985,213533.838492,-21139.086436,287183.20238,579475.635564,1363408.0965869997,164221.42125344998,74622.89905400001,164205.12579508,0.0,13356.34689025,0.0,0.0,0.0,0.0,416405.79299278,0.30541537345653347
2025-10-22,305.031773,166032.289024,96615.542559,400240.587936,221.826172,89139.125022,18584.428832,217852.429744,-25199.033344,274763.751745,496856.1304950001,1263755.012807,157730.6745728,53138.54840745,148089.01753632,0.0,12079.8787408,0.0,0.0,0.0,0.0,371038.11925737,0.29359972106716753
2025-10-23,293.388459,166155.184276,101537.242202,440432.798634,169.990575,89071.986376,14412.59945,153145.542414,-20433.751215,344312.990564,541970.040836,1309531.72295,157847.4250622,55845.4832111,162960.13549458,0.0,9368.1896425,0.0,0.0,0.0,0.0,386021.23341037997,0.2947780696299473
2025-10-24,295.147189,164803.755969,119668.038653,446407.937369,238.862853,89093.911499,17064.711676,95094.05872,-17179.859077,381141.324562,566075.976022,1313807.74849,156563.56817055,65817.42125915,165170.93682653,0.0,11092.0625894,0.0,0.0,0.0,0.0,398643.98884562997,0.30342642544451714
2025-10-25,307.534046,175705.458106,198570.892633,470343.738932,289.219491,89073.917711,19590.407246,118671.62805,-23608.786672,131619.876702,668914.631565,1204172.672917,166920.18520069998,109213.99094815002,174027.18340484,0.0,12733.7647099,0.0,0.0,0.0,0.0,462895.12426359,0.3844092584681134
2025-10-26,316.273537,177750.426497,205430.690194,440166.539488,157.751796,84210.652213,19324.623372,181633.768179,-21515.470048,95397.331603,645597.229682,1204388.0568789998,168862.90517215,112986.87960670001,162861.61961055998,0.0,12561.005191799999,0.0,0.0,0.0,0.0,457272.40958121006,0.37967198941358354
2025-10-27,309.773069,180062.967874,173719.87306,426632.137765,158.087235,88936.739816,19834.60161,193638.495946,-24784.895185,219994.530892,600352.010825,1303287.207267,171059.81948029998,95545.93018300002,157853.89097305,0.0,12892.491046500001,0.0,0.0,0.0,0.0,437352.13168285,0.33557617173269094
